,headline,date,final_news,url
48,मिसातय्गु नितिं अफगानिस्तान दकले असुरक्षित देय् ,"Thu Jun 16, 2011  12:31 pm","विश्वय् मिसातय्गु नितिं अफगानिस्तान दकले असुररिक्षत देय् जूगु छगू अध्ययनं क्यंगु दु । मिसा अधिकार व उमिगु नितिं कानुनी ग्वाहालि यानाः वयाच्वंगु अमेरिकाया थोमसन रोयटर्स फाउण्डेशनं याःगु अध्ययनं अफगानिस्तान मिसापिनिगु नितिं दकले ग्यानापूगु देय् जूगु क्यंगु खः । अफगानिस्तानय् न्ह्यानाच्वंगु हिंसा, खराब स्वास्थ्य सेवा व धर्मलिसे स्वानाच्वंगु पारम्परिक प्रथाया कारण अनया मिसात अप्वः जोखिमपूर्ण अवस्थाय् थ्यंगु अध्ययन प्रतिबेदनय् न्ह्यःथनातःगु खः । जोखिम राष्ट्रतय्गु धलखय् भारत प्यंगूगु ल्याखय् लाः । अथेहे कंगो, पाकिस्तान व सोमालिया नं मिसातय्गु नितिं ग्यानापूगु देय्या दकले च्वये च्वंगु धलखय् दु । स्वास्थ्य, यौन हिंसा, गैर यौन हिंसा, संस्कृतिलिसे स्वानाच्वंगु प्रचलन, धर्म, मानव तस्करी व आर्थिक संशाधनया कमीया आधारय् मिसातय्गु ग्याःचिकु दुगु न्ह्यःथंगु खः । साउदी अरब, इरान थेंज्याःगु देशं धाःसा अध्ययनया विरोध याःगु दु ।",http://www.nepalmandal.com/content/14633.html
49,चीनय् चलः वयाः दर्जनौं मनूत सित ,"Thu Jun 16, 2011  12:30 pm","चीनया दक्षिण पूर्व शहरय् वःगु चलखं यानाः दर्जनौं मनूत सीगु दु । तच्वयेक वःगु वाया कारण उगु चलखं हुवई, हुनान, जियाङ्सी लगायत प्रान्तया न्यय्न्याद्वः सर्बसाधारण मनूत विस्थापित जूगु चीनियाा समाचार संस्था सिन्ह्वां जानकारी ब्यूगु खः । शुक्रबाःतक्क नं वा दीगु सम्भावना मदुगुलिं चलखं अझ अप्वः क्षति यायेफूगु मौसमविद्पिनिगु धापू दु । थ्व स्वयाः न्ह्यः वंगु वा वःगु चलखं सच्छि व न्याम्ह स्वयाः आपालं मनूत सीगु स्थानीय सञ्चार माध्यमपाखें जानकारी ब्यूगु खः ।",http://www.nepalmandal.com/content/14632.html
50,वायुऊर्जा क्षमताय् चीनं अमेरिकायात ल्यूने लाकल ,"Fri Jan 14, 2011  1:05 pm",सन् २०१० य् चीनं अमेरिकायात ल्यूने लाकाः विश्वया हे दकले अप्वः जडित वायुऊर्जा क्षमता दुगु राष्ट्र जुइत ताःलाःगु उद्योग सम्बद्ध अधिकारीतय्सं धाःगु दु । सन् २०१० य् चीनं १६ गिगावाट क्षमताया वायु ऊर्जा जडान याःगु खः । गुगु वाषिर्करुपं ख्वीनिगू प्रतिशतं वृद्धि जूगु खः । थुकियापाखें चीनया जडित क्षमता ४१.८ गिगावाट थ्यंगु चीनय् नवीकरणीय ऊर्जा यद्योग सङ्घया मू छ्याञ्जे ली जुनफेङं सङ्घया वाषिर्कोत्सव बैठकय् जानकारी ब्यूगु खः । अमेरिकां जलवायु परिवर्तन सिमितीकरण विधेयक लागू मयाःगुलिं नवीकरणीय ऊर्जा क्षेत्रय् अमेरिकी लगानीकर्ताया विश्वास म्हो जूगु नापं धाःगु दु ।,http://www.nepalmandal.com/content/12176.html
51,म्हिगः राष्ट्रिय सरकारया घोषणा ,"Tue Jan 18, 2011  12:09 pm","ट्युनिसियाय् सोमवाः संयुक्त राष्ट्रिय सरकारया घोषणा याःगु दु । प्रधानमन्त्री मोहम्मद घनुचीं जनताया नामय् राष्ट्रिय टेलिभिजनपाखें सम्बोधन यानाः थुकिया बारे जानकारी ब्यूगु खः । प्रधानमन्त्री मोहम्मदं देय्या सुरक्षा अबस्थाय् छुं संकटय् दुगु कारण धैर्य यायेत जनतालिसे इनाप याःगु दु । वय्कलं देशय् लोकतान्त्रिक पद्धतिकथं हे सत्ता सञ्चालन यायेगु थःगु बिचाः दुगु जानकारी ब्यूसें दृढ इच्छाशक्तिलिसे संकट समाधान यायेगु धाःगु दु । थ्वहे दथुइ, सुरक्षा बल व राष्ट्रपतिया सैनिकदथुइ राष्ट्रपति भबनपिने ल्वापु नापं जूगु खः । राष्ट्रपतिया समर्थकतय्सं सतकय् पत्रकारतय्त नापं दाःगु बीबीसीं जानकारी ब्यूगु दु । राष्ट्रपति वेन अलिं पद त्याग यासें साउदी अरेबियाया शरणय् थ्यनेधुंकाः, ट्युनिसियाया घटनायात कयाः यमन, जोर्डन, लेबनान लगायतया देशय् नं प्रदर्शन यानाः वयाच्वंगु दु ।",http://www.nepalmandal.com/content/12271.html
52,"ट्युनिसियाय् न्ह्यानाच्वंगु तनाव मथ्थर जुइगु संकेत, न्हूगु सरकारया घोषणा ","Wed Jan 19, 2011  10:46 am","राष्ट्रपतिं देय् त्वःताः बिस्युं वनेवं छुं दिं थुखे हिंसात्मक ल्वापु जुयाच्वंगु ट्युनिसियाय् न्हूगु राष्ट्रिय सहमतिया सरकार दयेकूगु दु । प्रधानमन्त्री मोहम्मद गनाउचीं विपक्षी पार्टीयात नं ब्वति कायेकाः न्हूगु सरकारया घोषणा याःगु खः । गनाउचीं परराष्ट्र, आन्तरिक व रक्षा मन्त्रालय कःघाःपिं मन्त्रीतय्त यथावत तयाः विपक्षी पार्टीयात नं सम्मानजनक हैसियत ब्यूगु बीबीसीं जानकारी ब्यूगु दु । लिसलिसे प्रधानमन्त्री गनाउचीं राजनैतिक आस्थाया बन्दीतय्त याकनं त्वःतेत उजं ब्यूगु दुसा पूर्ण प्रेस स्वतन्त्रताया घोषणा नापं याःगु धाःगु दु ।",http://www.nepalmandal.com/content/12307.html
53,इराक क्वाटर फाइनलय् ,"Fri Jan 21, 2011  1:37 pm",कतारय् न्ह्यानाच्वंगु एशियन कप फुटबल धेंधेंबल्लाः कासाय् इराक क्वाटर फाइनलय् थ्यंगु दु । लिग चरणया थःगु लिपांगु कासाय् वंगु बहनी उत्तर कोरियायात १ - ० गोलं बुकाः इराक क्वाटर फाइनलय् थ्यंगु खः । समूह उपविजेता जुयाः क्वाटर फाइनलय् थ्यंगु इराक लिपांगु टोली खः । इराकया जितय् मोहम्मद करार जसिनं कासाया २२ औं मिनेटय् निणर्यक गोल याःगु खः । हारलिसे उत्तर कोरिया धेंधेंबल्लाः कासापाखें पिहांवंगु दु । क्वाटर फाइनलय् इराकं आः अष्टे्रलियालिसे धेंधेंबल्लाः कासा म्हिती । वंगु बहनी हे जूगु मेगु धेंधेंबल्लाः कासाय् इरानं संयुक्त अरब इमिरेट्स -युएई) यात ३ - ० गोलं बुकूगु दु । स्वक्वःतक्कया बिजेता इरानया नितिं असिन अस व मोहम्मद नुरीं छगू छगू गोल याःगु खः । वालिद अर्बासं आत्मघाती गोल यायेधुंकाः इरानं ३ - ० या नतिजा पिकाःगु खः । न्हापांगु चरणय् दुहांवनेत स्पष्ट स्वंगू अंक आवश्यक दुगु अवस्थाय् फयेमाःगु हारं युएई धेंधेंबल्लाः कासापाखें पिहांवंगु दु । क्वाटर फाइनलया कासा थौंनिसें न्ह्याइगु जूगु दु ।,http://www.nepalmandal.com/content/12359.html
54,चिनीया राष्ट्रपतिं म्हिगःनिसें अमेरीकाया भ्रमणय् ,"Wed Jan 19, 2011  10:47 am","चिनीया राष्ट्रपति हु जिनताओं मंगलवाःनिसें स्वन्हुया अमेरीका भ्रमण वंगु दु । थुगु महत्वपूर्ण राजकीय भ्रमणपाखें निगू देय्दथुइया स्वापू छुं धिसिलाइगु अधिकारीतय्सं दाबी याःगु दु । चीन व अमेरीकादथुइ कुटनीतिक स्वापू पुनःस्थापित जूगु पीदँ थ्यंगु लसताय् जूगु थुगु भ्रमणयात महत्व बियाः स्वःगु दु । सवा ३ खर्बया ब्यापारीक कारोबार दुगु अमेरीका व चीनदथुइ मुद्रा लिसे रणनीतिक विषययात कयाः धाःसा छुं गम्भीर मतभेद दुगु खः । अमेरीकां दलाई लामायात ब्यूगु तिबः, ताईवानयात ल्वाभः मिइगु थेंज्याःगु ज्याया नितिं चीनं अमेरिकालिसे छक्वःपतिकं असन्तुष्टि प्वंकावयाच्वंगु खः । चिनिया राष्ट्रपतिया भ्रमणया लसताय् अमेरिकां चिनीया मुद्रा हाकनं मूल्याङकन यायेत दवाब सृजना यायेगु मौकायारुपं नं स्वःगु दु ।",http://www.nepalmandal.com/content/12308.html
55,उत्तरी प्रस्ताव दक्षिणपाखें स्वीकार ,"Fri Jan 21, 2011  1:41 pm","उच्चस्तरिय वार्ताया नितिं उत्तर कोरियां याःगु प्रस्तावयात दक्षिण कोरियां स्वीकार याःगु दु । थ्व स्वयाः न्ह्यो उत्तर कोरियां दक्षिण कोरियानापं उच्चस्तरया सैन्य वार्ता यायेगु प्रस्ताव तःगु खः । वंगु छुं वाः न्ह्यो उत्तर कोरियां यानाः वयाच्वंगु वार्ताया प्रस्ताव दक्षिण कोरियां अस्वीकार यानाः वयाच्वंगु खः । वंगु लच्छि न्ह्यो उत्तर व दक्षिण कोरिया दथुइ युद्ध ब्वलनिगु संभावना अप्वेवं थीथी लागां च्यूताः प्वंकूगु खः । दक्षिण कोरियां पश्चिमा देय् नापं सहलह यानाः उत्तर कोरियां आणविक हतियार दयेकाच्वंगु द्वपं विया वयाच्वंगु खः । अथेहे, अमेरिकानापं सतिनाः दक्षिण कोरियां सिमा लागाय् सैनिक अभ्यास याःगु धासें आक्रोसित जुयाच्वंगु खः । चिनीया राष्ट्रपतिया अमेरिका भ्रमणपाखें बाराक ओबामा उत्साहित अमेरिकी राष्ट्रपति बाराक ओबामां चीन शान्तिपूर्ण ढंगं थःगु विकास निर्माणय् अग्रसर जूसा व अमेरिकाया नितिं नं लाभदायक जुइगु जानकारी ब्यूगु दु । चिनीयाँ राष्ट्रपति हु जिन्ताओलिसे नापलाये ज्या क्वचायेकेधुंकाः ग्वसाः ग्वःगु संयुक्त पत्रकार सम्मेलनय् ओबामां चीनया हरेक पलाः शान्तिपूर्ण जुइमाःगु जानकारी ब्यूगु खः । हु जिन्ताओया भ्रमणलिपा निगू देय्दथुइया स्वापू न्हूगु उचाईलय् थ्यंगु जानकारी ब्यूसें ओबामां निगू देय्या प्रगतिया नितिं थ्व भ्रमण कोशेढुंगा हे जूगु न्ह्यथंगु दु । अमेरिका व चीनदथुइया संयुक्त कुतलय् जक समृद्धि हासिल यायेफइगु ओबामाया दाबी दु । निगू पक्षीय वार्ताय् प्रष्ट जुयाः हे खँल्हाबल्हा जूगु ओबामां सञ्चारकःमिपिंत जानकारी ब्यूगु खः ।",http://www.nepalmandal.com/content/12360.html
56,"लिबियाय् राजनीतिक अस्थिरता जारी, बेलायती ज्याकू ध्वस्त याःगु शंका ","Tue May 3, 2011  3:39 pm","लिबियाय् राजनीतिक अस्थिरता न्ह्यानाः च्वंसां लिबियाया राजधानी टि्रपोलीइ दुगु बेलायती आवासीय ज्याकू ध्वस्त दयेकूगु जानकारी ब्यूगु दु । अन छखेपाखे नेटोया सेनां राजधानी टि्रपोलीइ आक्रमण न्ह्यानाः हे च्वंगु दुसा मेगु पाखे उगु हे क्षेत्रय् लिबियाली नेता माउमुर गद्दाफीया सेनां बेलायत लगायत मेमेगु देय्या नं ज्याकू ध्वस्त दयेकाः ब्यूगु धाःगु खः । टि्रपोलीइ दुगु बेलायतया ज्याकुथिइ क्षति यानाब्यूगु धइगु बुखँप्रति जिपिं सचेत दु । बेलायती अधिकारीतय्सं जानकारी ब्यूगु खः । बेलायती विदेश मन्त्रालयया प्रवक्तां म्हिगः धाःसा बेलायतया लिसलिसे मेमेगु देय्या नं अनं दुगु ज्याकुथिइ क्षति जूगु धइगु बारेजिमिसं बुखँत न्यनागु दु । थौंकन्हय्या गद्दाफीया सरकारया नं अनं दुगु विदेशी कूटनीतिक नियोगतय्गु संरक्षण यायेमाःगु कर्तव्य खः धासें यदि थ्व बुखँ सत्य खःसा उगु घटना तसकं हे निन्दनीय जूगु दु, वय्कलं जानकारी बियादिल ।",http://www.nepalmandal.com/content/13777.html
57,थौं अन्तर्राष्ट्रिय श्रमिक मजदुर दिवस व हकहित ,"Sun May 1, 2011  12:09 pm","मजदुरतय्गु महत्वपूर्ण नखः अन्तर्राष्ट्रिय श्रमिक मजदुर दिवस अर्थात् मे १ तारिख मजदुर हकहित व अधिकारया नितिं विश्वय् थीथी ज्याझ्वःत यानाः हनेगु तयारी यानाच्वंगु दु । मजदुरतय्सं मात्र च्याघौ मजदुरी, च्याघौ आराम व च्याघौ मनोरञ्जन यायेदयेमाःगु नियमया पक्षय् याःगु आन्दोलन ताःलाःगु छगू शताब्दी व झिंनीदँ थ्यनेत्यंगु दु । थ्व ऐतिहासिक नखःयात हनेगु सन्दर्भय् थीथी मजदुर संघसंस्थातय्गु थःथःगु बिचाःत दइ, उकिइ नेपाः नं अछुत जुयाः च्वनेफइमखु । नेपाःया राजनीतिक पार्टीतय्सं नं ई अनुकूल थःथःगु मजुदुरसम्बन्धि मागयात परिवर्तन यानाः मजदुरतय्त थःथःगु पक्षय् लाकाः राजनीतिक दाउपेचय् न्ह्यःज्यानाच्वंगु दु । वामपन्थी व गैरवामपन्थी पार्टीया मजदुर संघसंस्थात अन्तर्राष्ट्रिय रुपं हे थ्व दिवसयात हनेगु तयारी यानाच्वंगु दु । सन् १८८० या दशकय् मजदुर आन्दोलन ताःलाःगु लसताय् अमेरिकापाखें न्ह्याःगु राष्ट्रिय बिदा थौंकन्हय् अमेरिका, क्यानाडा व दक्षिण अपि|mका बाहेक फुक्क देय्तय्सं राष्ट्रिय पर्वया रुपं थ्व दिवस हनाच्वंगु दु । सन् १९८९ मे १ निसें रुसय् समाजवादी राज्यसत्ता पलिस्था यायेत महत्वपूर्ण योगदान ब्यूम्ह मजदुर नेता जोसेफ स्टालिनया नेतृत्वय् न्हापांगु खुसिइ थ्व दिवस हनाः वयाच्वंगु दु । द्रुतगतिइ औद्योगिकीकरण जुयाच्वंगु साम्राज्यवादी देय् अमेरिकाय् उद्योगपति वा पूँजीपतितय्सं  मजदुरतय्त उत्पादनया साधनया रुपय् यान्त्रिकीकरण यासें छन्हुं हे झिंखुघौतक्क मजदुरी यायेत दबाब बिइगु खः । आर्थिक रुपय् जीवन यापन यायेत असक्षम व अतिरिक्त श्रमशोषणया कारण मारय् लाःपिं मजदुरतय्सं पूँजीपतितय्गु थज्याःगु दबावयात स्वीकार यायेगु बाहेक मेगु छु नं विकल्प मदु । तर सन् १८४८ य् कम्युनिष्ट घोषणा-पत्रया आधारय् प|mान्सया पेरिस कम्युन, जर्मनीया राजनीतिक उथल पुथल लगायत थीथी थासय् जूगु राजनीतिक हिउपाःपाखें प्रभावित मजदुरतय्गु अमेरिकी संस्थां अतिरिक्त श्रमशोषण व अतिरिक्त मूल्यया सिद्धान्तयात विश्लेषण यासें झिंखुघौया थासय् च्याघौ मजदुरी यायेगु निर्णय सन् १८८४ इ यात । सन् १८८४ सालय् टे्रड युनियन व संघसंस्थातय्सं जक च्याघौ ज्या यायेत मागया सम्बन्धय् कानूनी रुपय् व्यवस्थापिका संसदपाखें पारित यायेमफुत । अपि्रल १८८६ सालय् निगू लख न्यय्द्वः मजदुरतय्सं अमेरिकाया सिकागो शहरयात केन्द्रविन्दु दयेकाः हड्ताल यात । अनं छुं अराजकतावादी अन्तर्राष्ट्रियवादी मजदुर संघसंस्थातय्सं नं ब्वति दुसा क्रान्तिकारी वामपन्थी मजदुरतय्सं आन्दोलनयात नेतृत्व याःगु कारण पूँजीपतित थःगु लुटया स्वर्ग तनीगु ग्याःचिकुं थुकियात दमन यायेत प्रहरी व अर्धप्रहरीतय्गु ल्याः अप्वयेकाः उमित अत्याधुनिक ल्वाभः बिल । पूँजीपतितय्गु सिकागो कमर्सियल क्लबं मजदुरविरुद्ध ल्वायेगु नितिं छगू ल्वाभः बराबर निद्वः अमेरिकी डलरतक्क नं थिकय्क न्यायेगु नितिं सरकारयात आर्थिक ग्वाहालि ब्यूगु खः फलस्वरुप मे ३ य् प्रहरीं म्याकार्मिक रिपियर कारखानाय् याःगु आन्दोलनया झ्वलय् प्यम्ह मजदुरयात स्यात व आपालं ल्याखय् मजदुरतय्त घाःपाः यात । थ्व घटनायात कयाः मे ४ य्  हयेमार्केट स्क्वायरय् अराजकतावादी मजदुरतय्सं विरोध सभा यात । थ्व तःधंगु सभाय् विना रोकावट ज्याझ्वः यायेफुसां नं आपालं ल्याखय् मजदुरत म्हो जुइवं लिपांम्ह मजदुर नेतां न्वंवायेगु झ्वलय् प्रहरीं सभायात निषेध यात । जब मजदुर नेतां मञ्च त्वःताः क्वय् कुहाँवयाच्वंगु अवस्थाय् छम्ह अपरिचित कुनापाखें कयेकूगु बमं छम्ह प्रहरी स्यात व न्ह्यम्ह प्रहरीत घाःपाः जुल । थुकिया लिसलय् कार्बाहीइ प्रहरीं याःगु आक्रमणय् छम्ह मजदुर सीगु खःसा आपालं घाःपाः जुल । थ्व बम सुनां कयेकूगु धइगु अनुसन्धान यायेगु पलेसा अःखतं घटनायात कयाः वामपन्थी व मजदुर आन्दोलनयात दमन यायेगु नितिं अमेरिकी सरकारं त्वहः दयेकल । प्रमाण विना हे सिभिल बर्दीइ प्रहरीं थीथी छेँय् व ज्याकूपाखें आन्दोलनकारीतय्त धरपकड यात । हयेमार्केट घटनाकाण्डया विषयलय् च्याम्ह अराजकतावादीतय्त सरकारं द्वपं बिल । आरोपी मध्ये छम्ह जक विरोध सभाय् भाग काःम्ह मजदुर खः व नं बम हमलाया इलय् मञ्चय् हे च्वनाच्वंगु खः । तर नं कङ्गारो अदालतं प्रमाण विना हे थुमित मृत्युदण्डया घोषणा न्यंकल । नोभेम्बर ११, सन् १८८७ सालय् अर्बट पार्हान, अगष्ट स्याइस, एडोल्फ फिशर व जर्ज एञ्जेलयात फाँसी बिलसा लोयुस लिङ्गं जेलय् आत्महत्या यात । तर सन् १८९३ सालय् आममाफी बियाः ओस्कार नीम, माइकल स्वेवाब व स्यामुयल फिल्डेनयात त्वःतल । तर थज्याःगु घटनायात अमेरिकां मजदुर दिवस रशियाया राजधानी मस्कोय् जक हनेगु याःगु धासें अमेरिकी मजदुरतय्त ढाँटी जुयाः मे १ या इतिहास व महत्वयात अमेरिकां हुइत कुतः यानाच्वंगु दु । उमिसं मे १ अन्तर्राष्ट्रिय मजदुर दिवसया थासय् कानून दिवसया रुपं हनाः जनतायात गुमराहलय् लाकेत स्वयाच्वंगु दु । अमेरिकी सरकारं मजदुर दिवस मे १ यात मजदुर वर्ग, राष्ट्रियता मुक्ति आन्दोलन सञ्चालन यानाच्वंगु पार्टीयात आःतक्क नं आतंककारीया सूचीपाखें चीकूगु मदुनि । माक्र्सवादया पराजय जूगुलिं इतिहासया अन्त्य जूगु प्रचार याःगु इलंनिसें  सगरमाथाया देय् नेपालय् मजदुरतय्गु पार्टीयात थज्याःगु द्वपनं सम्मान याःगु खः । अमेरिकी साम्राज्यवादया आर्थिक मन्दीया इलय् अमेरिकी जनतां पूँजीवादया विकल्प समाजवाद दाबी याःगु खः । व, कम्युनिष्ट घोषणापत्र व माक्र्सया पूँजी किताबया माग अप्वःगु दु । मे १ मजदुर आन्दोलनया मर्म व भावना च्याघौ - च्याघौ मजदुरी, आराम व मनोरञ्जन जक मखु, श्रमशोषण व आर्थिक  शोषणलिसे नं सम्बन्धित दु । वर्गतय्गु कारणं यानाः थज्याःगु स्थिति ब्वलंगुलिं वर्गतय्गु अन्त्ययात नं थुकिं जोडदार रुपय् सम्बोधन याइ । मजदुर दिवस दक्षिणपन्थीतय्सं नं थःगु हे किसिमं हनेगु याइ । उमिगु उद्देश्य सामाजिक सुरक्षाया माग  वर्गसमन्वयवाद, टे्रड युनियनवाद व अर्थवादलिसे सम्बन्धित जुइ । तर वास्तविक रुपय् मजदुर हक अधिकारयात वर्गसमन्वयवाद, टे्रड-युनियनवाद व अर्थवादया विरोध यानाः मजदुर पक्षीय राज्यसत्ता पलिस्था यायेगु हे मजदुरतय्गु अभिभारा जुइमाः । थ्वहे परिप्रेक्ष्यय् नेपालय् मजदुर दिवस मे १ गते अर्थात् थौं वैशाख १८ गते आइतबाः थीथी पार्टीलिसे सम्बद्ध मजदुर संगठनतय्सं थःथःगु पार्टीयात ल्वःगु नारा बियाः हनेत्यंगु दु । मजदुरया श्रम शोषण यानाः थःगु स्वर्ग दयेकीगु छु नं राजनीतिक ब्यवस्थां थ्व विषयलय् मजदुरतय्त आकषिर्त यायेगु नितिं बांलाःगु नारात बिइगु यानाच्वंगु दु । वामपन्थी पार्टीतय्सं नं थःगु पार्टीया राजनीतिक कार्यदिशा कथं हे नारात बिइगु यानाच्वंगु दु । वर्गसमन्वयवाद, टे्रड-युनियनवाद व अर्थवादया विरोध यानाः मजदुर पक्षीय राज्यसत्ता पलिस्था यायेगु हे मजदुरतय्गु अभिभारा खः धकाः नारा बिइगु क्रान्तिकारी पार्टी एकीकृत नेकपा माओवादी पार्टीं थःगु नारायात हिलाबुला याःगु दु । वर्गसङ्घर्ष विना मजदुरतय्गु पूर्ण मुक्ति जुइफइमखु व  वर्गतय्गु समन्वय गबले नं जुइफइमखु व जुइ नं मज्यू धइगु पार्टीं आः वर्गसमन्वयवादया विरोध धइगु नारा बिइत कन्जुस्याईं याःगु दु । शान्ति व संविधानयात प्राथमिकता ब्यूगुलिं खः वा वर्गसङ्घर्षपाखें क्रान्तियात पूर्णता बिइमफइगु मनसायं मजदुर आन्दोलनदुनेया सारतत्व जूगु वर्गसमन्वयवादया विरोधयात उचित थाय् मब्यूगु खः ? शान्ति व संविधानलिसे वर्गसमन्वयवादयात थाय् ब्यूगुलिं हे अमेरिकां आतंककारी सूचीपाखें नेपाःया माओवादीया नां चीकेगु तयारी यायेगु संकेत जकं खः् कि ? वर्गसमन्वयवादयात सैद्धान्तिक रुपय् विरोध यानाच्वनीपिं मजदुरतय्गु आमसागर ल्ह्वने फइगु पार्टीं छाय् 'यू टर्न' काल, थ्व बिचाः यायेमाःगु विषय जूगु दु । छु नं राजनीतिक पार्टीं बिइगु नारा स्वयाः नं मजदुरं म्यूगु वयागु श्रमय् शोषण जूगु दु कि मदु व वयात दुगु ज्यालापाखें उचित रुपय् गाँस बाँस, कपास व स्वास्थ्यया ग्यारेन्टी जूगु दु कि मदु धइगु विषयवस्तु हे मू खः । व, मजदुरलिसे सम्बन्धित दुगु व  राज्यव्यवस्थालिसे अन्तर्निहित हक हितयात निकट भविष्यय् पिहाँवइगु न्हूगु संविधानं न्वंवाये फइ वा फइमखु धइगु विषय नं प्रधान जुयाः वःगु दु । यदि सम्बोधन यायेमफुत धाःसा मजदुरतय्सं मेगु बिकल्प नं मालाः च्वनेबलय् बां हे लाइ ।",http://www.nepalmandal.com/content/13718.html
58,नेपाः देय् म्हसीकेत पोर्चुगलय् 'दर्शन नेपाल’ सुपरमार्केट ,"Thu May 5, 2011  1:16 pm","लिस्बोनया मू लँपुइ छगू तःपाःगु बोर्डय् 'दर्शन नेपाल' च्वयातःगु सुपरमार्केट खनेदु । नेपाली खँग्वः अले नेपाः हे स्वानाच्वनेवं न्ह्याम्ह हे जूसां नं नेपाःमिपिं दुने दुहांवनेवं हे थःगु हे छेँय् थें ताइ । नेपाःयात पोर्चुगलया व्यस्त शहरय् नापं परिचित याइगु दर्शन नेपाल नांया उगु सुपरमार्केटय् नीम्ह नेपाःमिपिंत रोजगारी बियातःगु दु । हथाय् चाचां अले ज्याया व्यस्तताया अवस्थाय् नं ग्राहकया न्ह्यःने नेपाली सत्कार कथं सम्बोधन यायेगु नितिं लिच्यूगु मदु उपिं नेपाःमिपिं । गुलिं ला थ्यनेगु व सफा यायेगु ज्याय् व्यस्त जुयाच्वंगु दुसा गुलि गुलिं सरसामान मिलय् यायेगु, ग्राहकतय्त माःगु ज्वलंत लिकायेगु नितिं ग्वाहालि यायेगु निसें कयाः थ्यंकाः बिइगु व हिसाब किताबय् नं उलि हे व्यस्त जुयाच्वंगु खंकेफु । 'छुं सामान माल धाःसा जिपिं न्ह्यःने दुनि' छाय्पियातःगु वसतय् ला सफा यायेगु ज्याय् व्यस्त जुयाच्वंम्ह घनश्याम सुवेदीं धयादी - 'आः जिपिं नेपाःमिपिंसं नं छुं नं छुं यायेमाःगु जुल सर, गुलितक्क न्ह्याबलें इण्डियन व चाइनिजतय्गु भरय् च्वनेगु  । आपालं धइथे न्हियान्हिथंया उपभोग्य सरसामानत न्यायेगु नितिं मेमेगु देय्या व्यवसायीतय्गु भरय् च्वनाच्वंगु अवस्थाय् थ्व सुपरमार्केटं नेपाःमिपिनिगु दथुइ बांलाःगु प्रभाव लाकूगु दु । सुथसिया च्याताः इलंनिसें बहनीसिया झिंनिताः ईतक्क सेवा बियाः वयाच्वंगु थ्व सुपरमार्केटं फाइदा जक मजुसे नेपाःमिपिनिगु नितिं सेवा व सुविधा बिइगु खँय् नं ध्यान बियाः वयाच्वंगु सञ्चालक सूर्य हमालया धापू दु । 'नेपाःमिपिनिगु नितिं मेमेगु सुपरमार्केट स्वयाः नं जिमिसं दंक सामानत उपलब्ध यानाः च्वनागु दु' हमालं धयादिल । चिलीइ उत्पादन जूगु तरकारी थनं मीमालाच्वंगु अवस्थाय् नेपाःमिपिंसं हे उत्पादन याःगु तरकारी, फलफूलत लिसे नेपाली स्वादया कःकःचा, लैं, मुस्याः थेंज्याःगु  तरकारीत उत्पादन यानाः नेपाःमिपिनिगु म्हसीका ब्यागलं कथं बीफयेमाः धइगु जिमिगु मू उद्देश्य खः ।' नेपाःमिपिनिगु नितिं सहुलियत बियाः वयाच्वंगु उगु मार्केटय् नेपाःमि ग्राहकपिनिगु नितिं उलि हे हूल मुनेगु याः वय्कलं न्ह्यःथनादिल । मार्केटय् सामान न्यायेगु नितिं थ्यंम्ह हरी सापकोटां धयादी - 'जिमिसं नेपाःमिपिनिगु नितिं मेथाय् स्वयाः नं थं भचा धेबा दंक बियाः वयाच्वनागु दु । इण्डियन व चाइनिज थाय् वनेगु स्वयाः थःहे नेपाःमि दाजुकिजाया थाय् वयेगु बांलाः ।'  रेष्टुरेण्ट व्यवसायपाखें नेपाःमिपिनिगु म्हसीका बियाः वयाच्वंगु अवस्थाय् नेपालय् उत्पादन जूगु दुरुख्वः, गुन्द्रुक, अय्लाः, नेपाली कफी, नेपाली च्या, मसला, छ्वं, चाउचाउ लगायतया उपभोग्य सामानत दुथ्याकेगु मू उद्देश्यं व नेपाःयात म्हसीकेगु उद्देश्य दुगु सुपरमार्केट सञ्चालकया धापू दु । नेपाः व पोर्चुगल दथुइया स्वापूयात अझ धिसिलाकेगु नितिं नेपाःमिपिसं न्ह्याकूगु व्यवसायया विशेष महत्व दयेगु याः । न्हापा नेपाली नसापाखें म्हसीका वयाच्वंपिं नेपाःमिपिसं लिपांगु इलय् वयाः किराना सरसामान, साइबर, सफू पत्रपत्रिका, मोबाइल पसःनिसें कयाः नेपाली हस्तकलापाखें दयेकातःगु सामान लगायत थीथी कथंया व्यवसाय सञ्चालनय् वयाच्वंगु दु ।",http://www.nepalmandal.com/content/13822.html
