category,date,headline,final_news,url
राजनीति,"थिंलागा षष्ठी ११४२, पुष १० सनिवाः",काँग्रेसया १४क्वःगु महाधिवेशनं निर्वाचित केन्द्रीय समितिया न्हापांगु मुँज्या च्वनिगु,नेपाली कांग्रेसया १४क्वःगु महाधिवेशनं न्हू निर्वाचित केन्द्रीय कार्यसमितिया न्हापांगु मुँज्या थौं च्वनेत्यंगु दु ।  पार्टी केन्द्रीय ज्याकु सानेपाय् न्हिनेसिया नितिं मुँज्या सःतूगु दु । थौं हे न्हू निर्वाचित पदाधिकारी व दुजःयात दसिपौ इनिगु लिसें सपथ ग्रहण याकेगु ज्याझ्व दु ।  महाधिवेशनं १३म्ह पदाधिकारीलिसें सच्छि व २१म्ह केन्द्रीय दुजः निर्वाचित जूगु दु । सभापति देउवां ३३ म्ह केन्द्रीय दुजः मनोनित यायेदइ ।  केन्द्रीय समितिया न्हापांगु मुँज्या न्ह्यः म्हिगः प्रधानमन्त्री निवास बालुवाटारय् सभापति शेरबहादुर देउवालिसेंया न्हू निर्वाचित पदाधिकारीतये मुँज्या च्वंगु खः ।,https://www.lahananews.com//%E0%A4%95%E0%A4%BE%E0%A4%81%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A4%AF%E0%A4%BE-%E0%A5%A7%E0%A5%AA%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A4%83%E0%A4%97%E0%A5%81-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A7%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%B6%E0%A4%A8%E0%A4%82-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%BF%E0%A4%A4-%E0%A4%95%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF-%E0%A4%B8%E0%A4%AE%E0%A4%BF%E0%A4%A4%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%AA%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%81-%E0%A4%AE%E0%A5%81%E0%A4%81%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%9A%E0%A5%8D%E0%A4%B5%E0%A4%A8%E0%A4%BF%E0%A4%97%E0%A5%81
राजनीति,"लहनान्युज | थिंलागा द्धादशी ११४२, पुष १६ शुक्रवाः",साध्यबहादुर भण्डारी नेकपा एकीकृत समाजवादीइ दुहावन,राष्ट्रिय जागरण परिषद नेपालया अध्यक्ष साध्यबहादुर भण्डारी नेकपा एकीकृत समाजवादीइ दुहावंगु दु। थौं छगु ज्याझ्वः दथुइ भण्डारी एकीकृत समाजवादीइ दुहावंगु खः। थौं जुगु उगु ज्याझ्वलय् नेकपा एकीकृत समाजवादीया अध्यक्ष माधव नेपालं भण्डारीनाप नेता–कार्यकर्तापिन्त पार्टी लसकुस याउगु खः।,https://www.lahananews.com//node/10826
राजनीति,"लहनान्युज | थिंलागा सप्तमी ११४२, पुष ११ आईतवाः",माओवादी केन्द्रं राष्ट्रिय सम्मेलनयात महाधिवेशनय् रुपान्तरण,नेकपा माओवादी केन्द्रं राष्ट्रिय सम्मेलनयात महाधिवेशनय् रुपान्तरण याइगु जुगु दु। स्थायी कमिटीया बैठकं थौंनिसे न्ह्याइगु राष्ट्रिय सम्मेलनयात महाधिवेशनय् रुपान्तरण प्रस्ताव न्ह्यने यकूगु खः। अथेहे थौं सुथय् च्वनिइगु केन्द्रीय समितिया बैठकं थुकियाबारे औपचारिक निर्णय जुइ धका माओवादी प्रवक्ता कृष्णबहादुर महरां जानकारी बिउगु दु।,https://www.lahananews.com//node/10771
राजनीति,"लहनान्युज | थिंलागा पंचमी ११४२, पुष ९ शुक्रवाः",माओवादी केन्द्रया अध्यक्ष प्रचण्ड राजनीतिक प्रतिवेदन न्ह्यब्बइगु,नेकपा (माओवादी केन्द्र) या अध्यक्ष पुष्पकमल दाहाल ’प्रचण्ड’ न राष्ट्रिय सम्मेलनय् न्ह्यब्बइगु राजनीतिक प्रतिवेदन पार्टी स्थायी कमिटी बैठकय् प्रस्तुत याउगु दु। थौं शुक्रवाः सुथय् पार्टी केन्द्रीय कार्यालय पेरिसडाँडाय् च्वंगु पार्टी स्थायी कमिटी बैठकय् अध्यक्ष दाहालं राष्ट्रिय सम्मेलनय् प्रस्तुत जुइगु  राजनीतिक प्रतिवेदन छलफलया लागि न्ह्यब्बगु दु। नेकपा (माओवादी केन्द्र) या राष्ट्रिय सम्मेलन वइगु पुस ११ गतेनिसे येँ सुरु जुइत्यंगु दु। उगु प्रतिवेदनय् छलफल यायेगु निति न्हिनय् ३ बजे बैठक सःतूगु दु धका पार्टीया प्रवक्ता कृष्णबहादुर महरां धाउगु दु,https://www.lahananews.com//node/10754
राजनीति,"लहनान्युज | थिंलागा षष्ठी ११४२, पुष २४ सनिवाः",एमालेया बर्दिया जिल्ला कमिटी लालबहादुर श्रेष्ठ,नेकपा एमालेया बर्दिया जिल्ला कमिटी सर्वसम्मत कथं ल्यउगु दु। जिल्ला अध्यक्षय् लालबहादुर श्रेष्ठ सर्वसम्मत कथं ल्यउगु खः। अध्यक्षय् निर्वाचित श्रेष्ठ जिल्लाया बढैयाताल गाउँपालिका अध्यक्ष न खः। अथेहे उपाध्यक्षय् शालिकराम अधिकारी सर्वसम्मत जुगु खः। ११६ म्ह सदस्यीय कमिटीइ सचिवय् पदम ढकाल नाप उपसचिवय् पहारी थारु व टीका सम्सेली सर्वसम्मत कथं ल्यउगु खः।,https://www.lahananews.com//node/10899
राजनीति,"लहनान्युज | थिंलागा अष्टमी ११४२, पुष २६ सोमवाः",एमाले बाँके जिल्ला अध्यक्षय् किस्मतकुमार कक्षपति सर्वसम्मत,नेकपा (एमाले) बाँके जिल्ला अध्यक्षय् किस्मतकुमार कक्षपति सर्वसम्मत जुगु दु। निरक गुरुङं अध्यक्षय् उम्मेदवारी लितकायेवं कक्षपति सर्वसम्मत जुगु खः। अथेहे उपाध्यक्षय् डिल्ली बिसी थ्व स्वया न्ह्यः हे सर्वसम्मत जुगु खः। सचिवय् धासा अय्न टुंग्ये जुगु मदुनि। अध्यक्ष मडण्लं सचिव पदय् रत्न खत्रीयात प्रस्ताव याउगु खः। खत्री नाप भीम ओली व बलराम भट्टराईपिन्स न सचिवया दाबेदार यानाच्वंगु खः।,https://www.lahananews.com//node/10919
राजनीति,"लहनान्यूज | थिंलागा द्वितिया ११४२, पुस २० मंगलबा","माघ १२ गते जुइगु राष्ट्रियसभा निर्वाचनया नितिं थांै उम्मेदवारया मनोनयन, कांग्रेस, एमाले लिसें मू दलतयेसं क्वजिल उम्मेदवारी","निर्वाचन आयोगं राष्ट्रिय सभा दुजःया १९ म्ह खाली दूगु पदया नितिं उम्मेदवारया मनोनयनपत्र दर्ता यायेत फुक्क तयारी पूवंकुगु दु ।  वइगु माघ १२ गते जुइगु उगु निर्वाचनया नितिं थौं सुथय् १०ता ई निसें न्हिने ३ ता ई तक्क उम्मेदवारया मनोनयन दर्ता जुइगु आयोगं न्ह्यथंगु दु । उगु निर्वाचनय् १२गू राजनीतिक दलं ब्वति कायेत्यंगु दु ।  आयोगं थ्वहे पुस २५ गते उम्मेदवारयात निर्वाचन चिं चूलाकिगु जूगु दु । वइगु फागुन २० गते नेकपा (एमाले) या ८म्ह , नेकपा (एकीकृत समाजवादी) या ४म्ह , नेकपा (माओवादी केन्द्र) या ४म्ह व नेपाली कांग्रेसया ३म्ह राष्ट्रियसभा दुजःया  पदावधि क्वचायेत्यंगुृ दु ।  दुजःया पदावधि क्वचाइगु ३५न्हू न्ह्यः हे निवार्चन यायेमाःगु प्रावधान दु । उगु निर्वाचनय् ९गू राजनीतक दलं फुक्क प्रदेशय् व ३गू दलं प्रदेश विशेषय् जक ब्वति कायेत्यंगु दु ।  आयोगया कथं , नेपाली कांग्रेस, नेकपा (एमाले), नेकपा (मा ओवादी केन्द्र), नेकपा (एकीकृत समाजवादी), राष्ट्रिय जनमोर्चा, नेपाल लोकतान्त्रिक पार्टी, जनता समाजवादी पार्टी, राष्ट्रिय प्रजातन्त्र पार्टी व नेपाल परिवार दलं फुक्क प्रदेशय् ब्वति कायेत्यंगु दु ।  लोकतान्त्रिक समाजवादी पार्टी प्रदेश नं दुई व सुदूर पश्चिम प्रदेश, नेपाल मजदुर किसान पार्टीं वाग्मती व ऐतिहासिक प्रजातान्त्रिक जनता पार्टी नेपालं प्रदेश नं २ लय् जक ब्वति कायेगु जानकारी बिउगु दु ।",https://www.lahananews.com//%E0%A4%AE%E0%A4%BE%E0%A4%98-%E0%A5%A7%E0%A5%A8-%E0%A4%97%E0%A4%A4%E0%A5%87-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%97%E0%A5%81-%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%B8%E0%A4%AD%E0%A4%BE-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A4%BF%E0%A4%A4%E0%A4%BF%E0%A4%82-%E0%A4%A5%E0%A4%BE%E0%A4%82%E0%A5%88-%E0%A4%89%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A5%87%E0%A4%A6%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A4%A8%E0%A5%8B%E0%A4%A8%E0%A4%AF%E0%A4%A8-%E0%A4%95%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%B8-%E0%A4%8F%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%87-%E0%A4%B2%E0%A4%BF%E0%A4%B8%E0%A5%87%E0%A4%82-%E0%A4%AE%E0%A5%82
राजनीति,"लहनान्युज | थिंलागा अष्टमी ११४२, पुष २६ सोमवाः",एमालेया कैलालीइ नेतृत्वया लागि मतदान सुरु,नेकपा (एमाले) जिल्ला कमिटी कैलालीइ नेतृत्वया लागि मतदान सुरु जुगु दु। धनगढीस्थित ऋद्धिसिद्धी पार्टी प्यालेसय् मतदान जुइगु द। न्हिनसिया १ बजेसम्म मतदान न्ह्याइ धका निर्वाचन समितिं जानकारी बिउगु दु। जारी मतदानय् ६०६ म्ह प्रतिनिधिपिन्स मतदान याइ। अध्यक्षया लागि निवर्तमान अध्यक्ष रतन थापा व उपाध्यक्ष रणबहादुर चन्द प्यानल ज्वना मैदानय् व.गु खः। निगु पक्ष दथुइ विवादया कारण निर्वाचन समितिं सोमबाः तकया लागि निर्वाचन प्रक्रिया स्थगित याउगु खः।,https://www.lahananews.com//node/10923
राजनीति,"लहनान्युज | थिंलागा अष्टमी ११४२, पुष २६ सोमवाः",एमाले येँ जिल्लाया अध्यक्षय् दिपक निरौला व सचिवय् राजेश शाक्य सर्वसम्मत निर्वाचित,"नेकपा एमाले येँ जिल्लाया खुक्वःगु अधिवेशनं अध्यक्षय् दिपक निरौला सर्वसम्मत निर्वाचित जूगु दु। अथेहे उपाध्यक्षय् नवराज पराजुली, सचिवय् राजेश शाक्य, उप सचिवय् विन्दु महर्जन व तेज ढकालपि नाप २२५ म्ह सर्वसम्मत निर्वाचित जूगु दु।",https://www.lahananews.com//node/10929
राजनीति,"थिंलागा पुन्हि ११४२, माघ ३ सोमवाः",प्रदेश २ या नाँ व स्थायी राजधानी क्वजिइत थौं प्रदेशसभाय् मतदान जुइगु,"प्रदेश नम्बर २ या प्रदेशसभाय् थौं प्रदेशया नाँ व स्थायी राजधानी क्वजिइत मतदान जुइत्यंगु दु ।  प्रदेशसभाय् थी थी दलतयेसं पेश याःगु नाँ व स्थायी राजधानी सम्बन्धि प्रस्तावय् थौं मतदान यायेगु ज्याधलः दु । सभामुख सरोजकुमार यादवया कजिसुइ गठन जूगु विशेष समिति नं सहमति मुनेत ताःमलायेधुंका मतदानय् वनेगु निर्णय जूगु खः ।  प्रदेशसभाया म्हिगः च्वंगु मुँज्याय् विशेष समितियापाखें प्रतिवेदन पेश याना मू प्रतिपक्षी दल लोकतान्त्रिक समाजवादी पार्टीया प्रमुख सचेतक परमेश्वर साहं गोप्य मतदानपाखें नाँ व स्थायी राजधानीया प्रस्तावयात क्वजिइमाःगु समितिया राय न्यंकादीगु खः ।  २ नम्बर प्रदेशयात  ‘मधेश प्रदेश’, ‘मिथिला भोजपुरा प्रदेश’, ‘जानकी प्रदेश’ व ‘मध्य मधेश प्रदेश’ नाँ तयेमाःगु प्रस्ताव प्रदेशसभाय् विचाराधीन दु  । अथेहे स्थायी राजधानीइ जनकपुरधाम व बीरगञ्ज प्रस्ताव जूगु दु ।  संविधान कथं थुपिं निगुलिं प्रस्ताव ३ब्वया निब्व  बहुमतं पारित जुइमाः । तर प्रदेशसभाय् छुं नं दल वा गठबन्धनया ३ब्वय् निब्व बहुमत मदूगुलिं निगुलिं प्रस्ताव सुथांमलाइगु  खनेदु ।  सत्तारुढ दल जनता समाजवादी पार्टी, नेपाली कांग्रेस व विपक्षी लोकतान्त्रिक समाजवादी पार्टी दथुइ मोर्चाबन्दीया कुतः नं जुयाच्वंगु दु ।  २०७६ चैतय् नं नाँ व राजधानी सम्बन्धि प्रस्तावय् मतदान जुइबलय् ३ब्वय् निब्व मथ्यना सुथांमलाःगु खः ।",https://www.lahananews.com//%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6-%E0%A5%A8-%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A4%BE%E0%A4%81-%E0%A4%B5-%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%AF%E0%A5%80-%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%80-%E0%A4%95%E0%A5%8D%E0%A4%B5%E0%A4%9C%E0%A4%BF%E0%A4%87%E0%A4%A4-%E0%A4%A5%E0%A5%8C%E0%A4%82-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%B8%E0%A4%AD%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%AE%E0%A4%A4%E0%A4%A6%E0%A4%BE%E0%A4%A8-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%97%E0%A5%81
राजनीति,"लहनान्युज | थिंलागा दशमी ११४२, पुष २८ बुधवाः",एमाले कास्कीया अध्यक्षय् मनबहादुर गुरुङ विजयी,नेकपा एमाले कास्की जिल्लाया अध्यक्षय् मनबहादुर गुरुङ विजयी जूगु दु। कार्यवाहक तब जुयादीम्ह वया प्रतिस्पर्धी दामोदर बैरागीयात चुनावी प्रक्रियाय् बुकाः निर्वाचित जुगु खः।लिपागु मत परिणाम कथं विजयी जुम्ह मनबहादुर गुरुङं ४५६ मत हःगु खःसा दामोदर बैरागीं ४०७ मत हःगु खः। शुक्रबाःनिसे सुरु जुगु जिल्ला अधिवेशनं सर्वसम्मत जुइ मफुगुलि चुनावी प्रक्रियाय् वंगु खः। सर्वसम्मत जुइ मफुया एमाले कास्की न पार्टी विधानविपरीत प्यानल दयका चुनावी मैदानय् वंगु खः। कास्की एमाले गण्डकीइ नेतापि पृथ्वीसुब्बा गुरुङ व खगराज अधिकारी समूह उम्मेदवारपि न बिस्क बिस्क हे प्यानल दयका वःगु खः। विजयी गुरुङ पृथ्वीसुब्बा प्यानल व बैरागी खगराज प्यानलपि उम्मेदवारी बिउगु खः। उपाध्यक्षय् पृथ्वीसुब्बा प्यानलया हे तेजनारायण अधिकारी ४ सय २१ मत हःगु खःसा खगराज प्यानलया प्रभा कोइरालां ४ सय १३ मत हःगु खः। निर्वाचन समितिया संयोजक सुरेन्द्र थापाया कथं एमाले कास्की जिल्ला कमिटी अधिवेशनय् जिल्लायक ९१९ म्ह प्रतिनिधिपि सहभागी जुगु खःसा निर्वाचनय् ८९५ म्हेसिया मतदान याउगु खः।,https://www.lahananews.com//node/10954
राजनीति,"लहनान्युज | पोहेलागा द्धितीया ११४२, माघ ५ बुधवाः",एमाले पार्टी व जनसङ्गठनया दक्को सार्वजनिक ज्याझ्वः स्थगनयात,"कोरोना भाइरसया महामारी कारणं नेकपा (एमाले) न पार्टी व जनसङ्गठनया दक्को प्रकारया सार्वजनिक कार्यक्रम स्थगन याउगु दु। एमाले केन्द्रीय कार्यालयया सचिव डा भीष्मराज अधिकारीं पार्टीया प्रदेश व जिल्ला अध्यक्षपिन्त पौ छ्वया कोभिड–१९ या स्वगु लहर सम्बन्धी नेपाल सरकारं जारी याउगु स्वास्थ्य प्रोटोकलया ध्यानय् तया पार्टीया कार्यालय सञ्चालन यायेत इनाप याउगु दु। पार्टीया आन्तरिक बैठक, भेला, छलफल थे जाःगु कार्यक्रम आवश्यक सतर्कता अपने याना व स्थानीय नेता–कार्यकर्ता व जनप्रतिनिधिपिन्स महामारी विरुद्ध आवश्यक सतर्कता अपने याना जनताया सेवाय् सक्रिय जुइत एमाले नइनाप याउगु दु। एमाले न थ्वहे माघ दुने दक्को प्रदेशय् अधिवेशन व फागुन मसान्त दुने जनसङ्गठनया महाधिवेशन सम्पन्न यायेगु कार्ययोजना तःगु खः।",https://www.lahananews.com//node/11051
राजनीति,"लहनान्युज | पोहेलागा नवमी ११४२, माघ १२ बुधवाः",प्रदेश १ राष्ट्रियसभा सदस्यय् नेकपा एमाले सोनाम गेल्जेन शेर्पा निर्वाचित ,प्रदेश १ राष्ट्रियसभा सदस्यय् नेकपा एमाले उम्मेदवार सोनाम गेल्जेन शेर्पा निर्वाचित जूगु दु। गठबन्धनया उम्मेदवार जनता समाजवादी पार्टीया हेमराज राईयात पराजित यासे शेर्पा निर्वाचित जूगु खः। अल्पसंख्यक कोटापाखे उम्मेदवार जूम्ह शेर्पा ४ हजार ७ सय ५२ मतभार काउगु खः। गठबन्धनया पाखे उम्मेदवार जूम्ह हेमराज राई न ४३६८ मत काउगु खः।,https://www.lahananews.com//node/11180
राजनीति,"लहनान्युज | पोहेलागा नवमी ११४२, माघ १२ बुधवाः",प्रदेश १ य् खुलापाखे सत्ता गठबन्धन व एमालेया उम्मेदवार बराबरी मत,राष्ट्रियसभा निर्वाचन अन्तर्गत प्रदेश १ य् खुलापाखे सत्ता गठबन्धनया उम्मेदवार व एमाले उम्मेदवार बराबरी मत जुगु दु। गठबन्धनया गोपाल बस्नेत व एमालेया गुरु बरालया बराबरी मत जुगु दु। काँग्रेसया गोपाल बस्नेतं ४ हजार ४ सय ८८ मत व एमालेया बरालया न उलि हे मत वंगु खः।,https://www.lahananews.com//node/11181
राजनीति,"लहनान्युज | कछलागा द्धादशी ११४२, मंसीर १५ बुधवाः",एमालेया न्हापागु केन्द्रीय बैठक मंसिर २५ व २६ गते येँ जुइगु,"नेकपा एमालेया नवनिर्वाचित केन्द्रीय कमिटीया न्हापागु पूर्ण बैठक मंसिर २५ व २६ गते येँ जुइगु दु। उगु पूर्ण बैठकं स्थायी कमिटी, पोलिटब्युरो गठन, जिम्मेवारी बाँडफाँट व केन्द्रीय कमिटीइ १० प्रतिशत मनोनयन सम्बन्धी प्रस्ताव याइगु जुगु दु। एमालेया झीक्वःगु केन्द्रीय कमिटीया नवनिर्वाचित सदस्यपिनिगु बैठक शपथग्रहण सिइधयेवं हे सौराहा च्वंगु खः। एमालेया ४५ म्ह सदस्यीय स्थायी कमिटी व ९९ म्ह सदस्यीय पोलिटब्युरो जुइ। एमालेया झीक्वःगु महाधिवेशनं १९ म्ह पदाधिकारी नाप ३ सय १ म्ह केन्द्रीय सदस्यपि निर्वाचित जुगु खः।",https://www.lahananews.com//%E0%A4%8F%E0%A4%AE%E0%A4%BE%E0%A4%B2%E0%A5%87%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%AA%E0%A4%BE%E0%A4%97%E0%A5%81-%E0%A4%95%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF-%E0%A4%AC%E0%A5%88%E0%A4%A0%E0%A4%95-%E0%A4%AE%E0%A4%82%E0%A4%B8%E0%A4%BF%E0%A4%B0-%E0%A5%A8%E0%A5%AB-%E0%A4%B5-%E0%A5%A8%E0%A5%AC-%E0%A4%97%E0%A4%A4%E0%A5%87-%E0%A4%AF%E0%A5%87%E0%A4%81-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%97%E0%A5%81
राजनीति,"लहनान्युज | कछलागा नवमी ११४२, मंसीर १२ आईतवाः",कास्की जिल्ला सभापतिइ किशोरदत्त बराल,"नेपाली कांग्रेस कास्की जिल्ला सभापतिइ किशोरदत्त बराल विजयी जुगु खः। निगु चरणय् जुगु मतदानय् सभापतिया मेम्ह प्रत्यासी सुदिपमोहन भट्टराईयात पराजित याउगु खः। निर्वाचन समितिया कथं १९ सय २६ मत कुहावंगुलि बरालं ९९५ मत काउगु खःसा भट्टराई न ९१५ मत काउगु खः। सभापति विजयी जुम्ह बराल संस्थापननिकटयाम्ह खः। न्हापागु चरणय् बरालं ६४४ मत, भट्टराई न ४७२ मत काउगु खः। अथेहे शर्मा न ३३५, गुरुङं ४६२ व गौतमं ६३ मत काउगु खः। कांग्रेस वरिष्ठ नेता रामचन्द्र पौडेल समूहया पकड दुगु कास्की जिल्लाय् संस्थापन समूहया सभापतिइ त्याकूगु खः।",https://www.lahananews.com//node/10310
राजनीति,"लहनान्युज | कछलागा चःह्रै ११४२, मंसीर १६ बिहीवाः",राजेन्द्र लिङ्देनं निर्वाचनया लागि उपाध्यक्ष व महामन्त्रीइ उम्मेदवार क्वछित ,"राष्ट्रिय प्रजातन्त्र पार्टीया अध्यक्षय् उम्मेदवारी घोषणायाम्ह राजेन्द्र लिङ्देनं निर्वाचनया लागि उपाध्यक्ष व महामन्त्रीया उम्मेदवार क्वछिउगु दु। लिङ्देनं प्यानलपाखे उपाध्यक्षय् बिक्रम पाण्डे, दिलविकास राजभण्डारी, रामचन्द्र राय व लीला श्रेष्ठं उम्मेदवारी बिइगु जुगु दु। अथेहे महामन्त्रीइ डा. धवलशम्शेर राणा, श्याम तिमिल्सिना व रेखा थापां उम्मेदवारी बिइगु धका राप्रपा नेता मुकुन्दश्याम गिरीं जानकारी बिउगु दु। म्हिगः बुधबाः सुरु जुगु राप्रपाया महाधिवेशनय् अध्यक्षया लागि कमल थापा व राजेन्द्र लिङ्देनं उम्मेदवारी घोषणा याउगु खः। राप्रपाय् प्यम्ह उपाध्यक्ष व स्वम्ह महामन्त्री निर्वाचनपाखे ल्यइगु खःसा मेपि १४१ म्ह केन्द्रीय सदस्यपि निर्वाचनपाखे जुइगु खः।",https://www.lahananews.com//node/10400
राजनीति,"लहनान्युज | कछलागा चःह्रै ११४२, मंसीर १६ बिहीवाः","स्थानीय, प्रदेशसभा व प्रतिनिधिसभा निर्वाचनय् कांग्रेस याकचा उम्मेदवारी बिइ, नेता निधि","नेपाली कांग्रेसया उपसभापति विमलेन्द्र निधिं वंइगु निर्वाचनय् कांग्रेसं सू नाप गठबन्धन व तालमेल याइ मखु धका धाउगु दु। नेपाली कांग्रेसया प्रदेश २ अधिवेशनय् बिहीबाः जनकपुरधामय् उलेज्या झ्वलय् नेता निधि आः जुइगु निर्वाचनय् दक्को स्थानीय तह, प्रदेशसभा व प्रतिनिधिसभा निर्वाचन क्षेत्रय् कांग्रेस याकचा हे उम्मेदवारी बिइ धका धाउगु दु। देशं कांग्रेस याकचा हे सरकार दयकेगु चाहना तयाउगु धासे नेता निधिं चुनावय् बहुमत हयेगु निति दक्को कांग्रेस नेता कार्यकर्तापिन्स भूमिका म्हितेमाः धका धाउगु दु।",https://www.lahananews.com//node/10403
राजनीति,"लहनान्युज | थिंला पारु ११४२, मंसीर १९ आईतवाः",कांग्रेसया बागमती सभापतिइ भीमसेनदास प्रधानं इन्द्र बानियाँयात समर्थन,"नेपाली कांग्रेसया बागमती प्रदेश सभापतिइ भीमसेनदास प्रधानं इन्द्र बानियाँयात समर्थन याउगु दु। न्हापागु चरणया सभापति पदय् स्वम्ह उम्मेदवारमध्ये सूना न बहुमत महगुलि कांग्रेस बागमती प्रदेश सभापतिया लागि थौं आइतबाः निगुगु चरणया मतदान जुइत्यंगु दु। न्हापागु चरणया सभापति पदय् इन्द्र बानियाँ, जगदिश्वर नरसिंह केसी व प्रधान उम्मेदवार बिउगु खः। न्हापागु चरणय् अप्वो मतहम्ह बानियाँयात प्रधानं समर्थन याउगु खः। थौं आइतबाः सुथय् हेटौंडाय पत्रकार सम्मेलन यासे प्रधानं न्हापागु चरणय् अप्वो मतहम्ह बानियाँयात समर्थन यानागु ख धका धाउगु खः। संस्थापन समूहया नेता नाप सहमहामन्त्री डा. प्रकाशशरण महत, केन्द्रीय सदस्यपि अम्बिका बस्नेत, डिना उपाध्याय, सभापतिया उम्मेदवार बानियाँपि न उगु पत्रकार सम्मेलनय् ब्बति काउगु खः। थौं आइतबाः सुथय् सार्वजनिक मत परिणाम कथं बानियाँ न ९९२ मत हःगु खः। अथेहे मेपि सभापतिया उम्मेदवारपि केसीं ८७२ मत व प्रधानं १९७ मत हःगु खः।",https://www.lahananews.com//node/10423
राजनीति,"लहनान्युज | थिंला द्धितीया ११४२, मंसीर २० सोमवाः",कांग्रेसया प्रदेश समितिइ आःतक खुगु थासय् निर्वाचन जुल,"कांग्रेसया प्रदेश समितिइ नेतृत्वया लागि जुगु चुनावय् संस्थापन व संस्थापन इतर समूह दथुइ तीव्र प्रतिस्पर्धा जुगु खनेदु। चुनाव जुगु खुगु प्रदेशमध्ये सुदूरपश्चिम, कर्णाली व वाग्मती प्रदेश सभापतिइ शेरबहादुर देउवा व गण्डकी व लुम्बिनीइ संस्थापन इतर समूह विजयी जुगु दु। प्रदेश–१ य् देउवाया समर्थनय् कृष्ण सिटौला समूहया उद्धव थापां निगु मतं विजयी जुगु खः। सभापतिइ थापां ८ सय ४४ मत व संस्थापन इतर पक्षं गुरुराज घिमिरे न ८ सय ४२ मत कायउगु खः। अथेहे लुम्बिनी प्रदेशय् संस्थापन इतर समूहया अमर पुन विजयी जुगु खः। वाग्मती प्रदेश सभापतिइ इन्द्रबहादुर बानियाँ विजयी जुगु खः। बानिया न १ हजार ८५ व जगदीश्वर नरसिंह केसीं ९ सय २७ मत काउगु खः। सुदूरपश्चिम प्रदेश सभापतिइ वीरबहादुर बलायर, कर्णालीइ ललितजङ्ग शाही व गण्डकी सभापतिइ शुक्रराज शर्मा विजयी जुगु खः। प्रदेश–२ य् धासा अधिवेशन गुवलय् अन्योल जुगु दु। प्रदेश–२ या च्यागू जिल्लाय् ३२ गु प्रदेश सभा निर्वाचन क्षेत्रमध्ये न्ह्यगू निर्वाचन क्षेत्रय् अधिवेशन जूगु मदुलिं प्रदेश अधिवेशन स्थगित जुगु दु।",https://www.lahananews.com//node/10433
