headline,final_news,additional_info
न्हूदँया नायः नरेश गुरुजु बौद्ध शिक्षाया न्ह्यलुवाः," तेज महर्जन नेपाःया बौद्ध शिक्षायात औपचारिक उच्च शिक्षाय् यंकेगुलिइ महत्वपूर्ण भूमिका म्हितूपिनि नां कायेबलय् दकलय् न्ह्यःने वइगु नां खः – प्रा.डा. नरेशमान वज्राचार्य । गुरु शिष्य परम्पराय् लिकुनाच्वंगु नेपाःया बौद्ध शिक्षायात अन्तर्राष्ट्«िय रुपं मान्यता दइ कथं औपचारिक शिक्षाय् यंकेगुया श्रेय वय्कःयात हे दु । वय्कःयात थ्व श्रेय अथें वंगु धाःसा मखु, वय्कलं यानादीगु अतुलनीय योगदानया कारणं हे बौद्ध ख्यलय् वय्कः छम्ह सकसिनं हनाबना तयातःम्ह गुरु जुयादीगु खः ।  नेपाःया बौद्ध शिक्षा परापूर्वकालं निसें गुरु शिष्य परम्परा कथं न्ह्याना वयाच्वंगु खः । थ्व हे परम्परा कथं वय्कलं नं बौद्ध गुरु पं. बद्रीरत्न वज्राचार्य (वद्री गुरुजु)यापाखें शिक्षा कयादिल । बद्री गुरुजुयाथाय् वय्कलं सांस्कृतिक रुपं कायेमाःगु शिक्षा दीक्षा कयाः गुरुजु जुयादिल । थ्व लिपा वय्कलं भारतया न्हू दिल्लीइ वनाः दिल्ली विश्वविद्यालयपाखें बौद्ध शिक्षाय् पिएचडी यानादिल । नेपालय् कर्मस विषय कयाः डिप्लोमा पूवंकादीम्ह वय्कलं दिल्ली वनाः बौद्ध शिक्षाय् न्हापां एमए यानादिल, अले एम.फिल पूवंकादिल, थ्व लिपा सन् १९९८ य् दिल्ली विश्वविद्यालयं हे पिएचडी यानादिल । वय्कः बौद्ध धर्मया वज्रयानय् पिएचडी यानादीम्ह नेपाःया हे न्हापांम्ह व्यक्तित्व खः । वय्कलं वज्रयानया चक्रसम्बरयात कयाः पिएचडी यानादीगु खः । अथेहे बौद्ध शिक्षाय् एम.फिल यानादीम्ह नं वय्कः नेपाःया हे न्हापांम्ह खः । एम.फिल.य् वय्कलं लिच्छवीकालिन शिलालेखया आधारय् नेपालय् बौद्ध धर्म विषययात कयाः अनुसन्धान यानादीगु खः । बौद्ध धर्मय् उच्च शिक्षा कायेगु निंतिं नेपालय् औपचारिक स्कूल कलेज मदु, उकिं वय्कः भारतय् वनाः ब्वँ वनेमाल । नेपाः बौद्ध धर्मया उद्गम थाय् जूसां थन हे थुकिया उच्च शिक्षा कायेगु मदु । थ्व खं वय्कःया नुगलय् थिल । अले भारतय् वनाः ब्वं वंगु इलय् हे वय्कः छगू उद्देश्य तयाः झाःगु, व खः – नेपालय् नं औपचारिक रुपं बौद्ध शिक्षा अध्यापन याकीगु संस्था चायेकेगु । थ्व हे उद्देश्य कथं बौद्ध शिक्षा अध्ययन यायां हे वय्कलं नेपालय् नं औपचारिक रुपं बौद्ध शिक्षा अध्ययन याकेगु निंतिं पहल न्ह्याकादिल । थ्व झ्वलय् वय्कःया हे पहलय् महेन्द्र संस्कृत विश्वविद्यालय् बौद्धधर्म दर्शन ब्वंकेगु विभाग चायेकल । वय्कःया हे कार्यपत्र न्ह्यब्वयाः थन बौद्धधर्म दर्शन विभाग चायेकूगु खः । वय्कः महेन्द्र संस्कृत विश्वविद्यालयया बौद्धधर्म दर्शन विभागया संस्थापक दुजः खः । थन वय्कलं छुं दँ तक बौद्ध दर्शनया अध्यापन याकादिल । थन बौद्ध शिक्षा ब्वंकुब्वंकुं वय्कलं त्रिभुवन विश्वविद्यालयय् बौद्ध शिक्षा अध्यापनया निंतिं पहल यानादिल । त्रिभुवन विश्वविद्यालय अन्तर्गत संस्कृति विभागय् च्वनाः बौद्ध अध्ययन विषयय् पोस्ट ग्राजुएट शुरु यानाः ब्वंकेगु सुरु यानादिल । थन च्वँच्वं हे बिस्कं बौद्ध अध्ययन विभाग चायेकेगु पहल यानादिल । त्रिवि सहमत जुइवं बौद्ध अध्ययन केन्द्रीय विभाग चाल । वय्कः थुगु विभागया संस्थापक प्रमुख जुयादिल, अले बौद्ध शिक्षाय् दछिया पोस्ट ग्राजुएट जक अध्यापन यानाच्वंगु त्रिविइ निदँया एमए ब्वंकेगु व्यवस्था जुल । थ्व विभागपाखें थौंकन्हय् बौद्ध अध्ययनय् पिएचडी तकं यायेफइ । थ्व हे दथुइ वय्कःया हे पहलय् येँया पद्मकन्या कलेज, यलया पाटन कलेज व भैरहवाया छगू कलेजय् बौद्ध शिक्षाय् बिए तक ब्वंकेगु सुरु जुल ।  थ्व दथुइ बौद्ध विषयय् जक अध्यापन याइगु लुम्बिनी विश्वविद्यालय दयेकेगु अभियान सुरु जुल । थुकी वय्कः अवैतनिक सदस्य सचिव जुयाः ज्या यानादिल । लुम्बिनी विश्वविद्यालय् स्थापनाया निंतिं नं वय्कलं प्राज्ञिक रुपं महत्वपूर्ण भूमिका म्हितादिल । वय्कःपिनि कुतलय् लुम्बिनी विश्वविद्यालय चाल, तर चाःसां बांलाक ज्या धाःसा न्ह्याः वने मफयाच्वन । विश्वविद्यालय चाःगु छुं दँ लिपा वय्कःयात हे विश्वविद्यालयया उपकुलपति नियुक्त यात । लुम्बिनी विश्वविद्यालयया स्वम्हम्ह उपकुलपति कथं वयेधुंकाः वय्कलं गुरुयोजना हे तयार यानाः ज्या न्ह्याकादिल । थ्व हे गुरुयोजना कथं न्ह्याःवंगु लुम्बिनी विश्वविद्यालय आः बांलाक संचालनय् वयेधुंकूगु दु ।  नेपालय् औपचारिक रुपं, प्राज्ञिक रुपं बौद्ध शिक्षा अध्ययन यायेगु व्यवस्था यायेगुलिइ वय्कलं थुकथं ज्वःमदुगु योगदान ला बिउगु हे जुल, लिसें वय्कः नेपाःया परम्परागत बौद्ध धर्म, संस्कृतिया संरक्षण यायेगु लिसें झीगु रितिथिति समयसापेक्ष कथं न्ह्याकेमाः धकाः अभियान हे न्ह्याकादीम्ह छम्ह अभियन्ता नं खः । थुकिया निंतिं वय्कलं नेपाल परम्परागत बौद्ध धर्म संघ नीस्वनादिल । थ्व संघपाखें धार्मिक, सांस्कृतिक ज्याझ्वः यायेबलय् दुगु विकृति विसंगति चीकाः वनेमाः धयागु अभियान न्ह्याकादिल । धार्मिक, सांस्कृतिक ज्या याइबलय् दुगु जातीय भेदभाव, लैंगिंक भेदभाव, नखःचखः हनीबलय् मद्य–मांस छ्यलीगुयात सुधार यायेमाः, नखःचखः, रितिथिति हनेबलय् यक्व तडकभडक यायेमजिउ, यक्व खर्च जुइक म्वायेकं म्वायेकं तपाः यायेमजिउ, मितव्ययिता यायेमाः धयागु दर्शन ज्वनाः ज्या न्ह्याकादिल । अथेहे झीगु नखःचखः, रितिथितियात समयसापेक्ष कथं परिवर्तन यायेमाः धयागु अभियानय् नं वय्कः दु । ई कथं नखःचखः हनेगु मयात धाःसा झीगु परम्परा, संस्कृति हे न्हनावनी, न्हूपुस्तां नखःचखः हे हनेगु त्वःती धयागु वाःचायेकाः वय्कलं नेपाल परम्परागत बौद्ध धर्म संघमार्फत सुधारया ज्या न्ह्याका वयाच्वनादीगु दु ।  थ्व अभियानया हे झ्वलय् समयसापेक्ष कथं न्ह्यावंगु खनेदुगु छगू परम्परा पञ्जरांया खः । छगू इलय् पञ्जरां काःवनीपिं हे मदयेधुंकूगु खः । पञ्चरां बिइपिं जयमांपिनि पञ्जरां बीगु इच्छा दुसां पञ्जरां काः वनीपिं गुरुजुपिं हे मदयेधुंकूगु खः । थज्याःगु अवस्थाय् वय्कलं सामुहिक रुपं पञ्जरां काःवनेगु अवधारणा हयादिल । अथेहे पञ्जरां कयाः वःगु दान फुक्कं लुम्बिनीइ निर्माण यानाच्वंगु महाविहार दयेकेज्याय् खर्च यायेगु घोषणा यानादिल । न्हापा फ्वनाः नं नइ ला धकाः पञ्जरां काःमवःनिपिं गुरुजुपिं फुक्कं थ्व निर्णय लिपा सामुहिक रुपं पञ्जरां फयेगु ज्याय् खनेदत । थुकिं यानाः छगू कथं परम्परा नं संरक्षण जुलसा थुकिं छगू न्हूगु सम्पदा निर्माण यायेत नं ग्वाहालि जुल । लुम्बिनीइ दयेकूगु वज्रयान महाविहार दयेके ज्याय् पञ्जरां म्हयाः वःगु दानं नं यक्व कथं ग्वाहालि जुल ।  लुम्बिनीइ वज्रयान महाविहार दयेकेगु श्रय नं वय्कःयात हे दु । लुम्बिनी गुरुयोजना कथं थीथी देशं थःथःपिनिगु देय्या संस्कृति, शैली न्ह्यब्वइकथं लुम्बिनीइ विहार दयेकूसां नेपाःया थःगु हे मौलिक शैलीया विहार धाःसा मदु । उकिं डा. नरेशमान वज्राचार्यया पहलय् थन नेपाःया मौलिक शैली, नेवाःतय्गु परम्परागत विहारया शैलीं वज्रयान महाविहार दयेकेगु ज्या जूगु दु । थ्व ज्या थ्यंमथ्यं पूवनेधुंकूगु दु ।  बौद्ध शिक्षाया विकास, धर्म, संस्कृति, परम्पराया संरक्षणया ज्याय् निरन्तर न्ह्याः वनाच्वनादीम्ह वय्कः नेवाः भाय्, लिपिया अध्ययन, संरक्षण, विकासया ज्याय् नं उलि हे नुगः क्वसाःम्ह खः । वय्कः छम्ह गुरुजु व बौद्ध अध्ययता जूगु ल्याखं वय्कलं नेपालभाषाया यक्व हे पुलांपुलांगु ग्रन्थ, ताडपत्र, शिलापत्र अध्ययन यानादीगु दु । थुपिं ग्रन्थत अध्ययन यायेगु निंतिं माःगु फुक्क कथंया नेपाल लिपिया वय्कः ज्ञाता खः । उलि जक मखु, वय्कः कलेजया इलय् हे नेपाल लिपिं नोट च्वयादीम्ह छम्ह लिपिप्रेमी खः ।  नेपालभाषाया छुं नं संघसंस्थाय् प्रत्यक्ष रुपं आवद्ध मदुसां नेवाः भाय्या प्रवद्र्धनय् लगे जुयाच्वनादीम्ह खः । थः जयमांपिंथाय् गुरुजुया ल्याखं वनेबलय् वय्कः नेवाःभाय् हे छ्यलाः भाय्या संरक्षण यायेमाः धयागु जयमांपिंत ध्वाथुइक कनादीम्ह खः । नेपालय् बौद्ध शिक्षाया विकासया निंतिं तःधंगु योगदान बियादीम्ह, नेपाःया धर्म, संस्कृति, परम्परा, भाय् संरक्षणया निंतिं ज्या याना वयाच्वंम्ह बौद्धविद्वान डा. नरेशमान वज्राचार्ययात थुगुसी नेपाल संवत् राष्ट्रिय न्हूदँ समारोह समितिया अध्यक्ष कथं ल्यःगु दु । नेपाल संवत् ११४३ न्हूदँ थुगुसी वय्कःया हे नेतृत्वय् हनीगु जुइ ।  न्हूदँ समारोह समिति ११४३या अध्यक्ष जुयादीम्ह वय्कलं नेपाल संवत्यात नेवाःतय्थाय् जक लिकुंका मतसे देय्न्यंकं गैरनेवाःतय्सं नं नालीगु कथं योजना दयेकाः हे ज्या न्ह्याकेगु खँ धयादी । अथेहे नेवाःतय्गु नखःचखः हनेगु झ्वलय् थौंकन्हय् अप्वः धयाथें तिथिमितिया विवाद वयाच्वंगुयात मदयेकेगु निंतिं नखःचखः गुबलय् हनेगु धयागु बारे नीतिनिर्माण यायेगु निंतिं थःगु पालय् हे न्हूदँ समारोह समितिं सशक्त रुपं ज्या न्ह्याकीगु खँ नं वय्कलं धयादीगु दु ।   ","नेवा: अनलाइन न्युज – निश्चल | २०७९ कार्तिक ४, शुक्रबार १५:३५:५२  "
निर्वाचन जुइगु लच्छि ई ल्यंदनि,प्रतिनिधि व प्रदेशसभा दुजः निर्वाचनया तिथि वइगु पायछि लच्छि ई ल्यंदनि । निर्वाचनया तयारीया नितिं निर्वाचन आयाोग व नेपाल सरकार लिसें सम्बन्धित पक्षं माःगु ज्या यानाच्वंगु दु । नेपाःया संविधानं प्रतिनिधिसभा दुजः २७५ मध्ये १६५ व प्रदेशसभा दुजः ५५० मध्ये ३३० थाय् (मुक्कं दुजः ल्याःया ६० प्रतिशत) जूवइगु दुजःया नितिं थ्व समानुपातिक निर्वाचन प्रणालीपाखें निर्वाचन जुइगु व्यवस्था याःगु दु । मेमेपिं दुजः न्हापां निर्वाचित जुइगु प्रणाली (प्रत्यक्ष)पाखें जुइ । आयोगं प्रत्यक्षपाखे उम्मेदवारया मनोनयन पौ दर्ताया लिपांगु धलः पिथनेधुंकूगु दुसा समानुपातिकपाखे कार्तिक ८ गते बन्दसूचीपाखें उम्मेदवारया नां चिइकूगु सुचं पिथनेगु व कार्तिक ९ गते उम्मेदवारया बन्दसूची लिपांगु रुपय् पिथनेगु ज्याझ्वः तयातःगु दु । वइगु मंसीर ४ गते जुइगु मतदानया नितिं मतदाता नां धलखय् नां दर्ता जुयाः वि.सं. २०७९ मंसीर ३ गतेतकया दुने १८ दँ उमेर पूवनीपिं व आयोगया लिपांगु मतदाता नां धलखय् नां दुथ्याःपिं नेपाली नागरिक मतदान यायेत योग्य जुइ ।,"नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ कार्तिक ४, शुक्रबार १५:२२:३०  "
न्हूदँया लसताय्न्हू पुचलं मचा ब्वज्या ज्याझ्वः याइगु,"नेपाल संवत् ११४३ न्हूदँया लसताय् दँय् दसंथेंतुं थुगुसी नं येँया न्हूपुचःया ग्वसालय् मचा ब्वज्या याइगु जूगु दु ।  न्हूपुचःया नायः मनरत्न शाक्यं बियादीगु जानकारी कथं उगु मचा ब्वज्या २४ क्वःगु मचा ब्वज्या कथं जुइत्यंगु खः ।  दँय् दसंथेंतुं कौलागा अमाई (कार्तिक ८ गते) मंगलवाः लक्ष्मीपूजाया दिं सुथसिया ७ः३० ता इलय् बसन्तपुरं मचा ब्वज्या न्ह्याकेत्यंगु खः । उगु मचा ब्वज्या न्यादँनिसें झिदँतकया मचातसें ब्वति कायेफइगु जानकारी ग्वसाः खलकं ब्यूगु दु ।  मचा ब्वज्या बसन्तपुरय् निम्ह सिंग थासं भूगोलपार्क, धर्मपथ, ओमबहाः, लगं, ज्याःबहाः, न्हूघः, क्वहिति जुयाः भिन्द्यः त्वालय् क्वचायेकेगु यानावयाच्वंगु दुसा उगु हे थासय् मचा ब्वज्याय् न्हाप, ल्यू व लियांल्यू लाःपिं मचातय्त सिरपाः लःल्हाइगु ज्याझ्वः यानावयाच्वंगु खः । ","नेवा: अनलाइन न्युज | २०७९ कार्तिक ५, शनिबार ११:३३:३२  "
हूदँ समारोह समितिपाखें न्हूदँया तिथिपौ पिथनीगु,नेपाल संवत् न्हूदँ राष्ट्रिय समारोह समिति ११४३ या आधिकारिक तिथिपौ कथं थुगु दँय् नं ११४३ या तिथिपौ पिथनीगु जूगु दु ।  समारोह समितिया तिथिपौ उपसमितिया कजि विष्णु चित्रकारं बियादीगु जानकारी कथं थथे तिथिपौ न्हूदँया दिं प्रधानमन्त्रीया ल्हाःतं उलेज्या यायेधुंकाः सर्वसाधारणपिन्त सितिकं इनेगु जानकारी बियादीगु दु ।  समारोह समितिं दँय् दसं नेपाल संवतया तिथिपौ पिथनाः वयाच्वंगु दु । उगु तिथिपतिइ चन्द्रमास कथं तिथिया हिलाबुला गुकथं जुइ ? थ्व खँयात ध्वाथुइक थुइकेगु चित्रांकन यानातःगु दु । ,"नेवा: अनलाइन न्युज – निश्चल | २०७९ कार्तिक ५, शनिबार ११:३७:१४  "
वाङ्मय शताब्दी पुरुष सत्यमोहन जोशीयात लुमंकल,"वाङ्मय शताब्दी पुरुष सत्यमोहन जोशीया लुमन्तिइ थौं शनिवाः बसन्तपुरय् जुगु दु । वय्कः जोशी मदुगु दुःखय् वय्कलं यानादीगु योगदानयात लुमंकूसें नेवाः देय् दबूया संयोजनय् थीथी खलः पुचःया मंकाः ग्वसालय् कन्हय् शनिवाः उगु ज्याझ्वः सुथय् च्याता इलय् येँया बसन्तपुरय् थथे लुमन्ति ज्याझ्वः जुगु खः । उगु ज्याझ्वलय् जनबकवि दुर्गालाल श्रेष्ठं वयकःयात लुमंका कविता वाचन यानादिगु खः । ज्याझ्वलय् नेवाः न्ह्यलुवाः मल्ल के. सुन्दर, योगेन्द्र प्रधान, प्रेमशान्ति तुलाधर वडा. पुष्पराज कर्निकार पिन्सं जोशी यानादिगु योगदानयात कयाः न्ववानादिगु खः । देय् दबूया नायः पवित्र बज्राचार्यया सभापतित्वय् जुगु उगु ज्याझ्वः उमेश स्थापितं न्ह्याकादिगु खः । शताब्दी पुरुष जोशी सच्छि व स्वदँय् वंगु आइतवाः मदुगु खः । वय्कः मदुगु दुःखय् नेपाल सरकारं सार्वजनिक बिदा बियाः नेपाःया ध्वाँय् स्वन्हुतक बच्छि क्वसुकूगु खः ।    ","नेवा: अनलाइन न्युज – निश्चल | २०७९ कार्तिक ५, शनिबार १२:०८:३०  "
लिपांगु २४ घण्टाय् ११० म्ह कोरना सङ्क्रमित,लिपांगु २४ घण्टाय् देय्न्यकं थप ११० म्ह कोभिड–१९ सङ्क्रमण पुष्टि जुगु दु । लिपांगु २४ घण्टाय् ३८२७ म्ह नमूना परीक्षण यायेगु् झ्वलय् व १७५२ म्ह पिसीआर व २०७५ म्ह एन्टिजेन विधि पाखें परीक्षण यायेगु स्वास्थ्य व् जनसङ्ख्या मन्त्रालय न्ह्यथंगु दु । ,"नेवा: अनलाइन न्युज | २०७९ भाद्र ३१, शुक्रबार १८:०४:५५  "
प्रतिनिधिसभाया चालु अधिवेशन अन्त्य,प्रतिनिधिसभाया चालु ११ क्वःगु अधिवेशन थौं बहनिं १२ः०० निसें अन्त्य जुगु दु । सभामुख अग्निप्रसाद सापकोटां प्रतिनिधिसभाया थौं शनिवाः च्वंगु मुज्यां अधिवेशनयात कयाः राष्ट्रपति कार्यालय पाखें वंगु पौं ब्वनाः उगु जानकारी यानादिगु खः । नेपाःया संविधान कथं सरकारया सिफारिसय्  राष्ट्रपतिं संसद्या अधिवेशन प्रारम्भ व अन्त्य यायेगु संवैधानिक व्यवस्था दु ।          ,"नेवा: अनलाइन न्युज | २०७९ आश्विन १, शनिबार २०:३७:५१  "
कालिगडतयसं विश्वकर्माया पूजा न्यायेकल,"थौं आसिन १ गते कालिगडतयसं विश्वकर्माया पूजा यानाः हनाच्वंगु दु । थीथी कलकारखानाय विश्वकर्मा द्यःया मूर्ति वा तस्वीरय् विधिपूर्वक पूजा आराधना यानाः थथे विश्वकर्माया पूजा यायेगु याइगु खः । कलकारखानाय् ससुचुकुचु यानाः कारखानाय् ज्यासनिपिं मूनाः थौ.या न्हिं विश्वकर्माया पूजा याइ । विश्वकर्माया द्यःया पूजा लिपा द्यःयात वाग्मती सुन्दरीजल वा अन्य स्थलय् यकाः चुइका छ्वइ ।  थौंया न्हिं थथे पूजायात धाःसा ज्यावः यकनं मस्यनिगु,ज्या बालाइगु धार्मिक विश्वास दु ।","नेवा: अनलाइन न्युज | २०७९ आश्विन १, शनिबार ०७:२६:१५  "
लिपांगु २४ घन्टाय् ६३ म्ह कोरोना भाइरस संक्रमण पुष्टि,लिपांगु २४ घन्टाय् देय् न्यकं मुक्कं ६३ म्ह कोरोना भाइरस संक्रमण पुष्टि जुगु दु । स्वास्थ्य तथा जनसंख्या मन्त्रालयया कथं थौं शनिवाः ६३ म्ह संक्रमण पुष्टि जुगु खः । ३ हजार ७४० म्ह कोरोना परीक्षण यायेगु झ्वलय् थथे  ६३ म्ह संक्रमित लुगु खः ।,"नेवा: अनलाइन न्युज | २०७९ आश्विन १, शनिबार २०:४७:५०  "
प्रेस काउन्सिल विधागत पत्रकारिता सिरपा विजयरत्नयात नं लःल्हाइगु ,"थ्व दँया प्रेस काउन्सिलं विधागत पत्रकारिता सिरपा नेवाः अनलाइन न्यूज, झिगु सः डटकम लिसें थीथी संचार ख्यलय् आबद्ध विजयरत्न  तुलाधर यात नं लःल्हाइगु  जुगु दु । अथे हे थ्व दँया दकलय् तःधंगु सिरपा कथं प्रेस काउन्सिल गोपालदास पत्रकारिता सिरपा पत्रकार हरिबहादुर थापायात लः ल्हाइगु जुगु दु । काउन्सिलं ५३ क्वःगु वार्षिकोत्सवया लसताय् पत्रकारिता क्षेत्रय् योगदान याइपिं व्यक्ति व संस्थामध्ये थापायात  बिइगु  निर्णय याःगु खः । सिरपाया राशी १,५१००० तका खः ।  अथे हे प्रेस काउन्सिल सुरेन्द्रबहादुर बस्नेत पत्रकारिता सिरपा झापाया पत्रकार माधव विद्रोहीयात लः ल्हाइगु जुगु दु । थ्व सिरपा राशि १,१००० खः ।   अथे हे प्रेस काउन्सिल आचारसंहिता सिरपा अन्नपूर्ण दैनिक व वीरगंजया  आवाज एफएमयात लः ल्हाइगु जुगु दु । प्रेस काउन्सिल सशक्त लेखन सिरपा पत्रकारत सुरेन्द्र काफ्ले, दिलबहादुर छन्त्याल, नवराज छत्कुली व बालकृष्ण अधिकारीयात बिइगु जुगु दु । भाषागत पत्रकारिता सिरपा टेकराज थामी,  क्रियाशील पत्रकारिता सिरपा दामोदरप्रसाद दवाडी,  एकराज पाठक, मनोज जोशी, सुरेश धामी, विमल योगी (विनोद), श्यामनाथ कुँवर, भुपराज खड्का, पुस्कर बुढाथोकी, कृष्ण केसी, व नकुल अर्यालयात बिइगु जुगु दु । अथे हे युवा पत्रकारितासिरपा प्रदीप परियार, रविन्द्र काफ्ले, शम्भु दङ्गाल, हरिबोल आचार्य, जीवन लामा, टपेन्द्र कार्की, दशरथ घिमिरे,  केशर रोका, मकर श्रेष्ठ, खगेन्द्र भण्डारी, डिबी बुढा, राजेन्द्र धामी, महेश केसी व हिमा चेम्जोङयात बिइगु जुगु दु । साहित्यिक पत्रकारिता सिरपा मायामितु न्यौपाने, महिला सशक्तीकरण पत्रकारिता सिरपा सञ्चिता घिमिरे, सरिताश्री ज्ञवाली, रमा केसी, व शारदा गैरे काइगु जुगु दु ।  समावेशी पत्रकारिता सिरपा अजय गोर्खाली, प्रवीणकुमार शर्मा, हेमबहादुर (कमल) राना व सिराज खानयात बिइगु जुगु दु । विधागत पत्रकारिता सिरपा  विजयरत्न तुलाधर लिसें आनन्द श्रेष्ठ, व जीवन पराजुलीयात लः ल्हाइगु जुगु दु ।  ","नेवा: अनलाइन न्युज | २०७९ आश्विन १, शनिबार २२:५१:४८  "
नेपाल संवतया छ्यलाबुलायात कयाः स्यनेकने ज्याझ्वः याइगु,येँ – नेपाल संवत् न्हूदँ राष्ट्रिय समारोह समिति ११४२ या ग्वसालय् नेपाल संवत्या छ्यलाबुला व थुगु संवत्या महत्वयात कयाः स्यनेकने ज्याझ्वः जुइत्यंगु दु । समारोह समितिं ब्यूगु जानकारीकथं थथे स्यनेकने ज्याझ्वः समारोह समितिया दुजःपिंत बीत्यंगु खः । समारोह समितिं दँय्दसं पिकयाच्वंगु तिथिपौ पिथनाया कजि अङ्क विज्ञान ज्योतिष देवनारायण महर्जनं थथे स्यनेकने बीत्यंगु खः ।,"नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन ३, सोमबार २१:५६:२४  "
“जितः जनश्री पदक ब्यूगु जिं मस्यू”– नेवाः न्ह्यलुवाः डा.श्रेष्ठ,"नेवाः न्ह्यलुवाः डा.महेशमान श्रेष्ठं  थः यात नं जनश्री पदक ब्यूगु खँ मस्युगु खँ कनादिगु दु ।  थौं संविधान दिवसया लसताय् नेपालं सरकारं थीथी पदक पाखें ९९८ म्हसित विभूषित  यायेगु नां धलखय् नां दुगु थःपिन्त गनं नं जानकारी मवंगु व पौं नं मवंगु धासें थ्व बारे थःपिन्सं छु हे मस्यूगु खँ कनादिगु दु । गो रखापत्र न्हिपौलय् थथे ९९८ विभूषित जुइपिनिगु नां धलखय् डा. महेशमान श्रेष्ठ जनश्री पदक धकाः न्ह्यथंनातःगु दु । नेवाः अनलाइन न्यूज लिसें खँल्हासें वयकलं धयादिल – “ डा.महेशमान श्रेष्ठ जनश्री पदक धकाः नां पिदँगु नं मस्यू व पिदँगु दुसा थथे पिदँगु नां या  मनू थःहे धकाः गथे याना सिइकेगु  ,  डा.महेशमान धाइपिं ला मेपिं नं दयेफू नी । ”  वयकलं थःयात पदक ब्यूगु थःपिन्सं हे मस्यूगुलिं पदक लःल्हाना कायेगु वा मकायेगु धइगु खँ छु अर्थ मदु धयादिगु दु ।   ","नेवा: अनलाइन न्युज – निश्चल | २०७९ आश्विन ३, सोमबार १२:४९:५२  "
अनसनरत डा. केसीयात सुविधां जाःगु अस्पताल यंकी : सेती अस्पताल,"स्वास्थ्य सेवा सुधारया थीथी माग तयाः च्यान्हु न्ह्यःनिसें अनसनय् च्वनाच्वंम्ह प्रा.डा. गोविन्द केसीयात वासः यायेगु नितिं मेथाय् यंकेत सेती प्रादेशिक अस्पतालं इनाप याःगु दु । डा. केसीया मांशपेशी गनाः वंगु व अल्सर जुयाः रक्तश्रावया शंका जूगु धासें अस्पतालया प्रवक्ता डा. शेरबहादुर कमरं थप जटिलता जुइफूगु जुयाः बहुविशेषज्ञ दूगु विशिष्टकृत अस्पतालय् स्थानान्तरणया नितिं पहल यायेत इनाप याःगु दु । अस्पतालं विशिष्टिकृत अस्पतालय् स्थानान्तरणया पहल यायेत सुदूरपश्चिम मानव अधिकार आयोग, सामाजिक विकास मन्त्रालय, जिल्ला प्रशासन ज्याकुथि व संघीय स्वास्थ्य मन्त्रालयस जानकारी ब्यूगु दु । धनगढीइ च्वंगु कृष्ण देगःया धर्मालाय् अनसन च्वंम्ह डा. केसीया स्वास्थ्यय् समस्या खनेदयेधुंकाः अनसन च्वंगु स्वन्हु लिपा भाद्र २९ गते सेती प्रादेशिक अस्पतालय् भर्ना याःगु खः । अस्पतालं सार्वजनिक याःगु स्वास्थ्य बुलेटिनय् डा. केसीयात प्वाः स्याइगु, कमजोरी जुइगु, छ्यं स्याइगु, इकुसे च्वनीगु, सासः ल्हाये थाकुइगु, मांशपेशीया समस्या जुइगु, नुगःचुया धडकन गडबडी व अक्सिजनया मात्रा म्हो जुजुं वंगु नं अस्पतालं जानकारी ब्यूगु दु । डा. केसीया वासः यायेगुलि अस्पतालं शुद्ध लः, नर्मल स्लाइन, रिंगरल्याक्टेट जक बियावयाच्वंगु प्रवक्ता डा. कमरं जानकारी ब्यूगु दु । ","नेवा: अनलाइन न्युज – ललेन्द्र शाक्य | २०७९ आश्विन ३, सोमबार १४:४८:०१  "
