category,date_published,headline,news_text
अन्तर्राष्ट्रिय,???? ?????? सप्तमी,चिनिया यानं चन्द्रमाया चा व ल्वहं मुन,"['एजेन्सी – चन्द्रमाय् च्वंगु चा व ल्वहं मुना हयेगु अभियानय् चीनयात थप सफलता चूलाःगु दु । चीनं चन्द्रमाय् छ्वयातःगु च्याङइ-५ नांया अन्तरिक्ष यान सफलपूर्वक अर्बिटर रिटर्नरय् जोडे जुइत ताःलाःगु खँ चीनया राष्ट्रिय अन्तरिक्ष एजेन्सी (सिएनएसएं) धाःगु दु। सिएनएसएया कथं बेइजिङ्गया ई कथं आइतवाः सुथय् ५ः४२ य् च्याङइ–५ अर्बिटर रिर्टनरलिसे स्वाःगु खः ।\r\n                    \r\n                    \r\n                ', 'अथेहे स्थानीय ई कथं सुथय् ६ः१२ बजे थ्व यानं चन्द्रमाया सतहय् च्वंगु चा व ल्वहं मुनाः रिटर्नरय् सफलतापूर्वक तःगु खँ सिएनएसएं धाःगु दु। रिटर्नरं हे चन्द्रमाया चा व ल्वहं पृथ्वीइ ज्वना वइ । चन्द्रमाया चा व ल्वहं ज्वना वइगु यान वइगु डिसेम्बरया अन्त्य पाखे मंगोलिया घाँय्या मैदानय् अवतरण जुइगु खँ धाःगु दु। यदि थ्व अभियान सफल जुल धाःसा चीन चन्द्रमाया चा व ल्वहं हयेत ताःलाःगु विश्वया स्वंगूगु देय् जुइ । थ्वयां न्ह्यः अमेरिका व सोभियत संघं जक चन्द्रमाया ल्वहं पृथ्वीइ हयेत ताःलाःगु दु। दकलय् लिपा ४४ दँय सोभियत संघया लुना २४ यानं चन्द्रमापाखें थ्यंमथ्यं २०० ग्राम ल्वहं व चा ज्वनाः पृथ्वीइ कुहां वःगु खः ।']"
अन्तर्राष्ट्रिय,???? ?????? षष्ठी,खोप कायेत बाध्य यायेमखु : बाइडन,"['एजेन्सी – अमेरिकाय् राष्ट्रपतिइ निर्वाचिन जो बाइडनं कोभिड १९ विरुद्धया खोप वल धाःसा थ्व खोप फुक्क नागरिकतय्त कायेमाः धकाः बाध्य मयायेगु खँ धयादीगु दु । अमेरिकाया सेन्टर्स फर डिजिज कन्ट्रोल (सिडीसीं) थः छेँ बाहेक बन्द क्वथाय् न्ह्याथाय् वनेमाःसां मास्क तयेत इनाप याये वं बाइडेनया थ्व धापू वःगु खः । सिडिसीं अमेरिका कोरोना भाइरस ‘उच्च दरं संक्रमण जुइगु अवस्थाय् प्रवेश जुइधुंकूगु’ धासें सतर्कता नालेत धाःगु खः ।\r\n                    \r\n                    \r\n                ', 'शुक्रवाः जक अमेरिकाय् संक्रमणया कारणं २५०० म्हेसिया ज्यान वंगु खःसा थ्व छन्हुया दुने हे २ लाख २५ हजारयात कोरोना संक्रमण जूगु खः । अमेरिकाय् आःतक १ करोड ४३ लाख मनूतय्त कोरोना संक्रमण जुइधुंकूगु दुसा २ लाख ७९ हजार मनूतय् ज्यान वनेधुंकूगु दु ।', 'अमेरिकी कम्पनी फाइजर व मोर्डर्ना कोरोना भाइरस विरुद्ध दयेकूगु खोप ९५ प्रतिशत प्रभावकारी जूगु धासें अमेरिकाय् खोपया स्वीकृति कायेगु निंतिं आवेदन बीधुंकूगु दु । अमेरिकी उपराष्ट्रपति माइक पेन्सं थ्व खोपयात स्वीकृति बीगु बारे थ्व हे वालय् निर्णय जुइगु धाःगु दु । तर थ्व हे इलय्रा ष्ट्रपतिइ निर्वाचित बाइडनं कोरोना विरुद्धया खोप अनिवार्य यायेमाःगु आवश्यक मदुगु खँ धयादीगु खः । छुं ई न्ह्यव अमेरिकाय् पिउ रिसर्च सेन्टरं याःगु सर्वेय् ६० प्रतिशत अमेरिकीत जक खोप कायेत तयार दुगु खनेदुगु खः । थ्वयां न्ह्यः सेप्टेम्बरय् याःगु सर्वेय् ला ५१ प्रतिशत जक खोप कायेत तयार जूगु खः ।', 'मेखे बाइडनं खोप बारे सम्भावित चिन्ता म्हो यायेगु निंतिं थः सार्वजनिक रुपं हे खोप काये त तयारी दुगु खँ धयादी धुंकूगु दु । अथेहे अमेरि काया पुलांपिं स्वम्ह राष्ट्रपतित बराक ओबामा, जर्ज डब्ल्यू बुश व बिल क्लिन्टनं नं थःपिं सार्वजनिक रुपं हे खोप कायेत तयार दुगु खँ धायेधुंकूगु दु ।']"
अन्तर्राष्ट्रिय,???? ?????? षष्ठी,चीनय् कोइलाखानीइ ग्यास ज्वयाः १८ म्ह सित,"['एजेन्सी – दक्षिण पश्चिम चीनय् लाःगु छगू कोइलाखानी विषालु ग्यास पिहां वयाः झिंच्याम्हेसिया ज्यान वंगु दु । चिनिया सरकारी टेलिभिजन सिसिटिभीया कथं शुक्रवाः चुङचिङ धाःगु थाय्या खानीइ कार्बन मोनोअक्साइड ग्यास ज्वयावःगु खः । सिसिटिभीया कथं खानी ज्या यानाच्वंपिं मेपिं न्याम्ह अझं तनाच्वंगु दनिसा छम्हेसित धाःसा उद्धार यायेत ताःलाःगु दु ।\r\n                    \r\n                    \r\n                ', 'थ्व घटनायात कयाः चिनिया अधिकारीतय्सं छानविन सुरु यायेधुंकूगु दु । सुरक्षासम्बन्धी नियम पालना मयाइगुलिं चीनया खानीइ अप्वः थें दुर्घटना जुइगु याः । सिसिटिभीया कथं डियाशुइडोब खानीइ ज्या याइपिं ज्यामितय्सं भूमिगत उपकरण लिकायेत स्वयाच्वंगु इलय् ग्यास ज्वयावःगु खः । थ्व खानी निला न्ह्यव निसें बन्द जुयाच्वंगु खः ।', 'चीनय् वंगु सेप्टेम्बरय् जक चुङचिङय् हे च्वंगु मेगु छगू खानीइ मि च्यानाः झिंखुम्हेसिया ज्यान वंगु खः । अथेहे वंगु दँया डिसेम्बरय् ग्वेजा प्रान्तय् च्वंगु मेगु कोइलाखानीइ विस्फोट जुयाः झिंप्यम्हेसिया ज्यान वंगु खः ।']"
अन्तर्राष्ट्रिय,???? ???????? तृतीया,चीनया यानं चन्द्रमाया धू हल,"['एजेन्सी – चीनया चाङ ई फाइभ अन्तरिक्ष यान चन्द्रमाया ल्वहं व धू पृथ्वीइ लिहां वःगु दु । उगु अन्तरिक्ष यान बिहीवाः स्थानीय ई कथं १ः३० बजे भित्री मंगोलिया क्षेत्रय् अवतरण जूगु खः । आः हःगु चन्द्रमाया धू व ल्वहंपाखें पृथ्वीया उपग्रह व चन्द्रमाया भूगर्भबारे न्हूगु जानकारी मुंकेफइगु खँ धाःगु दु । थ्वयां ४० दँ स्वयां न्ह्यः अमेरिकाया एपोलो व सोभियत संघया लुना अभियानं जक चन्द्रमापाखें धू ज्वना वयेत ताःलाःगु दु । आः चन्द्रमापाखें सफलपूर्वक धू व ल्वहं हयेफुगुयात चीनया अन्तरिक्ष ख्यलय् अप्वया वयाच्वंगु क्षमताया प्रदर्शन कथं नं कयाच्वंगु दु ।\r\n                    \r\n                    \r\n                ', 'चीन चन्द्रमां ल्वहं ज्वना वयेत ताःलाःगु अमेरिका व सोभियत संघ धुंकाः स्वंगूगु देय् जूगु दु । वंगु नोवेम्भरया अन्त्य पाख चन्द्रमाय् छ्वःगु चाङ ई फाइभ यानया ल्यान्डर धाइगु भागं चन्द्र जःखःया क्षेत्रया अवलोकन यानाः अन थ्व सामग्री मुनाकाःगु खः । ल्यान्डरं मुनाकाःगु धू व ल्वहंया नमूनायात चन्द्रमाया कक्षय् चाःहिलाच्वंगु असेन्डर धाःगु यानय् तयाः पृथ्वीइ छ्वयाहःगु खः । ल्यान्डरं गुलि मात्राय् धू व ल्वहं मुन धयागु स्पष्ट जूगु मदुनि, तर २ निसें ४ किलो तक मुनाकाःगु अनुमान जुयाच्वंगु दु ।']"
अन्तर्राष्ट्रिय,???? ?????? अष्टमी,९० दँ दुम्ह ज्याथियात काेभिडया न्हापांगु खाेप बिल,"['एजेन्सी – उत्तरी आयरल्यान्डया छम्ह ९० दँ दुम्ह ज्याथियात फाइजर व बायोएनटेकं विकास याःगु कोविड १९ विरुद्धया खोप बिउगु दु । मारग्रेट किनान नांया उम्ह ज्याथि मिसा मानव परीक्षण पूवंकेधुंकाः थ्व खोप काःम्ह न्हापांम्ह मनू जूगु दु । मध्य बेलायतया कोवेन्ट्रीइ च्वंगु युनिभर्सिटी अस्पतालय् किनानयात न्हापां खोप बिउगु खः ।\r\n                    \r\n                    \r\n                ', 'खोप कायेखंम्ह न्हापां व्यक्ति जुइखंगुलिं थःम्ह तसकं गौरवान्वित महसुस यानाच्वनागु खँ किनानं धयादीगु दु । ‘जिगु बुन्हिया छुं न्हि न्ह्यव जितः चूलाःगु थ्व दकलय् बांलाःगु उपहार खः । जितः आशा दु, आः जि सामान्य जीवनय् लिहां वयेफइ, अले न्हूदँबलय् छेँजःपिं नापलायेखनी’ वय्कलं धयादीगु दु ।', 'किनानं खोप कायेत मेपिंत नं प्रोत्साहित यासें धयादीगु दु, ‘यदि ९० दँया उमेरय् जिं भ्याक्सिन कायेजिउसा मेपिंसं छाय् मजिउ ?’ बेलायतय् ८० दँया च्वय्यापिं हेल्थ हेयरय् लगे जुयाच्वंपिं कर्मचारीतय्त दकलय् न्हापां भ्याक्सिन बिइगु निर्णय यायेधुंकूगु दु । बेलायत फाइजरं विकसित याःगु खोपयात स्वीकृति बिउगु न्हापांगु देय् खः । थ्व खोपयात बहराइनं नं स्वीकृति बीधुंकूगु दु ।', 'थ्वहे झ्वलय् फाइजरं भारतय् नं खोपया स्वीकृति बिइत निवेदन बिउगु दु । तर भारतय् नं थ्व खाप हयेगुलि समस्या जुइफुगु खँ अनया विज्ञतय्सं धयाच्वंगु दु । थ्व खोप माइनस ७० डिग्री सेल्सियसय् तयेमाः । भारतय् नं थ्व खोप भण्डार यायेगु निंतिं समस्या जुइफुगु विज्ञतय् धापू दु  ।']"
अन्तर्राष्ट्रिय,???? ???????  चतुर्दशी,"मेस्सीया गोल, म्याराडोनायात समर्पण","['एजेन्सी/ ताःई न्ह्यवनिसें बांलाक फर्मय् म्हिते मफयाच्वंम्ह व गोल यायेत मफयाच्वंम्ह लियोनल मेस्सीं थौं गोल यासें अर्जेन्टिनाया महान कासामि डिएगो म्याराडोनायात समर्पण याःगु दु । स्पेनिस ला लिगाया थौं सनिलय् जूगु कासाय् ओसासुना विरुद्ध ४–० गोलं त्याकेगु झ्वलय् मेस्सी कासाया ७३ औं मिनेटय् बार्सिलोनाया निंतिं दकलय् लिपांगु गोल याःगु खः । कडा प्रहार यासें आकर्षक गोल यायेवं मेस्सीं थःगु जर्सी त्वःताः म्याराडोनाया १० नम्बर च्वयातःगु अर्जेन्टिनी क्लब नेवेल्स ओल्ड ब्वाइया जर्सी क्यंगु खः । म्याराडोना बार्सा वये न्ह्यः थ्व हे क्लबं प्रशिक्षण काःगु खःसा म्याराडोनां थःगु क्यारियरया अन्तिम इलय् थ्व क्लबं म्हितूगु खः ।\r\n                    \r\n                    \r\n                ', 'थ्व सिजनय् थःगु पहःया गोल याये मफयाच्वंम्ह मेस्सी थौं म्याराडोनायात सपर्मण यायेगु निंतिं गोल हे याये धयाकथं थःगु जर्सी दुने हाकनं बार्साया पुलांगु जर्सी फिनाः वःगु खः । अले बक्सं पिनें दर्शनीय गोल यायेवं थःगु जर्सी त्वःताः रंगशालाया तःग्वःगु स्क्रिनय् क्यनातःगु म्याराडोनाया तस्वीर स्वयाः प्रार्थना याःगु खः । बार्साया हे मैदान क्याम्प नोउइ थौं कासा जुइ न्ह्यः नं म्यारोडोनाया लुमन्तिइ छगू मिनेट मौन धारण लिपा जक कासा न्ह्याकूगु खः ।', 'मेस्सी म्याराडोनायात तसकं सम्मान याइम्ह खः । म्याराडोना अर्जेन्टिनाया प्रशिक्षक जुयाच्वंगु इलय् हे मेस्सी अर्जेन्टिनाया कप्तान जूगु खः । बार्साया सहज जितया निंतिं न्हापांगु गोल कासाया २९ औं मिनेटय् ब्रेथवेटं न्हापांगु गोल याःगु खःसा न्हापांगु हाफ क्वचाये न्ह्यः ४२ औं मिनेटय् एन्टिनो ग्रिजम्यान नं छगू दर्शनीय गोल याःगु खः । ग्रिजम्यान नं बार्साय् गोल यायेमफयाः तसकं आलोचित जुयाच्वंम्ह खः । कासाया ५७ औं मिनेटय् कोन्टिन्हों बार्साया निंतिं स्वंगूगु गोल याःगु खः ।']"
अन्तर्राष्ट्रिय,???? ???????  पुन्हि,अफगानिस्तानय् बम आक्रमण,"['एजेन्सी – अफगानिस्तानया छगू सैन्य शिविरय् जूगु कार बम आक्रमणय् लानाः म्होतिं नं स्वीम्ह सुरक्षाकर्मीया ज्यान वंगु दु । अफगानिस्तानया पूर्वय् लाःगु गजनी प्रान्तय् थ्व आक्रमण जूगु खः । थ्व घटनाय् लानाः थप नीम्ह घाःपाः जूगु खँ धाःगु दु । अफगानी सुरक्षाकर्मीयात लक्षित यानाः जुयाच्वंगु लिपांगु छुं आक्रमण मध्ये थ्व छगू तःधंगु आक्रमण जूगु खँ धाःगु दु । थ्व आक्रमणय् प्रान्तीय परिषद्या प्रमुखयात हे निशाना दयेकूगु खः, तर वय्कः आक्रमणय् बचे जुइत ताःलाःगु दु । थौंकन्हय् अफगान सरकार व तालिवान लडाकु दथुइ कतारया दोहाय् जुयाच्वंगु शान्ति वार्ता प्रगति पाखे न्ह्याः वनाच्वंसां छुं ई न्ह्यवनिसें अफगानीस्तानय् धाःसा हिंसा अप्वयावःगु दु ।']"
अन्तर्राष्ट्रिय,???? ???????  पुन्हि,अस्ट्रेलियाय् गर्मी तच्वल,"['एजेन्सी – अस्ट्रेलियाया सिडनीइ वंगु शनिवाःया चान्हसिया तापक्रम आःतकया हे दकलय् अप्वः मापन याःगु दु । चान्हय्सिया तापक्रमया अभिलेख तयेगु सुरु यायेधुंकाः शनिवाः चान्हय् दकलय् अप्वः २५.४ डिग्री सेल्सियस थ्यंगु खँ स्थानीय मौसम विभागं धाःगु दु ।\r\n                    \r\n                    \r\n                ', 'सिडनीया अब्जर्भेटिभ हिलय् चान्हय् २५.४ डिग्री थ्यंगु तापक्रम सुथय् ४ः३० बजे तक जूबलय् ३० डिग्री थ्यनेधुंकूगु खँ सिडनीया मर्निब हेराल्ड पत्रिकां धाःगु दु। थ्वयां न्ह्यः सन् १९६७ य् अब्जर्भेटिभ हिलय् नोवेम्भरय् महिनाया रात्रिकालीन तापक्रम २४.८ डिग्री तक मापन याःगु खः । सिडनीइ तसकं तांन्वया वयेवं यक्व मनूत समुद्री तटय् वयेगु सुरु जूगु दु। थथे भिड यायेबलय् कोरोना भाइरस न्यनेफुगु जूगुलिं राज्यया स्वास्थ्य विभागं मनूतय्त भौतिक दूरी कायम यायेत सचेत यानाच्वंगु दु ।', 'तापक्रम अप्वया वयेवं अस्ट्रेलियाया न्यू साउथ वेल्स राज्यया पूर्वी व पूर्वात्तर भागय् पिने मि च्याकेत निषेध याःगु दु । अस्ट्रेलियाय् थगुने गर्मीया इलय् जंगलय् तच्वःगु मिं नःगु खः । थ्व मिं यानाः कराडौं अर्बौं जीवजन्तुत सीगु अनुमान यानातःगु दु। थुबलय् अस्ट्रेलियाया २.४ करोड हेक्टर जमिनय् मि नःगु खः । थुकियात अस्ट्रेलियाया इतिहासय् हे दकलय् तच्वःगु मि नःगु घटना धयातःगु दु। थ्व घटनाय् स्वद्वलं मल्याक छेँ मिं नःगु खःसा ३३ म्ह मल्याक मनूतय् ज्यान वंगु खः ।']"
अन्तर्राष्ट्रिय,???? ?????? दुतिया,अमेरिका लक्षित चिनिया सामान निर्यातय् प्रतिबन्ध,"['एजेन्सी – अमेरिकायात लक्षित यानाः चीनं सामान निर्यात सम्बन्धी कठोर कानुन हःगु खः । थ्व कानुन कथं नियन्त्रित वस्तुत निर्यातय् प्रतिबन्ध तयाबिउगु दु। थ्व नियमत चिनियाँ राष्ट्रिय सुरक्षाय् प्रतिकूल प्रभाव लाइगु सैन्य प्रविधि व मेमेगु उत्पादनया निर्यातलिसे सम्बन्धित खः ।\r\n                    \r\n                    \r\n                ', 'चीनं हःगु थ्व न्हूगु नियम अमेरिकां ल्ह्वःगु थज्याःगु हे कथंया पलाःया लिसः जूगु खा धाःगु दु । मंगलवाःनिसें कार्यान्वयनय् वःगु थ्व न्हूगु नियमं चीन व अमेरिका दथुइ न्ह्यानाच्वंगु व्यापार युद्धयात अझ तच्वयेकीगु खँ धाःगु दु । अमेरिकां छुं ई न्ह्यव हे टिकटक, हुवावे व टेन्सेन्ट थेंज्याःगु चिनियाँ कम्पनीइ अंकुश तयेगु ज्या यायेधुंकूगु दु ।', 'अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्पं थुपिं कम्पनीतय्सं चिनियाँ सरकारयात सुचं उपलब्ध याकाच्वंगु धासें थीथी चिनियाँ प्रविधि कम्पनीयात प्रतिबन्ध तयेगु आदेश बिउगु खः । चीनं आः हःगु न्हूगु कानुन प्रविधि युद्ध तच्वयावंगुया प्रतिक्रिया कथं वःगु खँ नेशन युनिभर्सिटी अफ सिंगापुरया प्राध्यापक एलेक्स काप्रीं धयादीगु दु । वय्कःया कथं चीनं थःपिनिगु बल्लाःगु प्रविधियात मेपिंत छ्ययेके मबिइगु कुतः कथं थ्व निकासी सम्बन्धी कानुन हःगु खः ।', 'बिबिसी एशिया बिजनेश रिपोर्टलिसे खँ ल्हासें वय्कलं धयादीगु दु, ‘चीनं आर्टिफिसिय इन्टेलिजेन्स (एआई) व कम्प्यूटर एल्गोरिदमयात नियन्त्रण यानाः अमेरिकां चिनियाँ कम्पनीयात तःगु प्रतिबन्धया बदला स्वरुप थज्याःगु प्रविधि मेपिंत छ्ययेके मबिइत स्वःगु खनेदु ।’', 'प्रोफेसर काप्रीया कथं अमेरिका व चीन दथुइ न्ह्यानाच्वंगु थ्व व्यापार युद्ध आः अमेरिकाय् न्हूम्ह राष्ट्रपतिं सत्ता लःल्हाना कायेधुंकाः नं न्ह्याना हे च्वनीगु खनेदु। ‘आः चीनलिसे न्हूगु शितयुद्धय् दु, अले थ्व प्रविधि शितयुद्ध खः’ वय्कलं धयादीगु दु । चीनं निर्यातय् नियन्त्रण तःगु सामानयात थीथी समूहय् बर्गिकृत याःगु दु, गुकी परमाणु, सैन्य सामग्री व गैर सैनिक व सैनिक निखेरं छ्यलाबुलाय् वइगु सामानत लाः । थ्व कानुन कथं नियम हाचां गायाः निर्यात यात धाःसा साढे सातलाख डलर निसें कारोवारया १० गुणा तक जरिवाना यायेगु व्यवस्था न्हूगु कानुनय् याःगु दु। अथेहे थ्व कानुन कथं देशं पिने च्वंगु संस्था व व्यक्तियात नं कारवाही यायेफइ ।', 'थ्व कानुनं पृथ्वीं पिकाइगु दुर्लभ खनिजया निर्यातय् नं प्रभावित यायेफुगु धासें थज्याःगु सामानया भाः थहां वंगु दु। चीन दुर्लभ बहुमूल्य खनिजया दकलय् तःधंगु आपूर्तिकर्ता देय् खः । थ्व खनिज मोबाइल फोन निसें वायु ऊर्जाया निंतिं आवश्यक टर्बाइन थेंज्याःगु विद्युतीय सामग्री दयेकेत छ्यली ।']"
अन्तर्राष्ट्रिय,???? ?????? तृतीया,बेलायतय् कोराना खोपयात स्वीकृति,"['एजेन्सी – कोभिड १९ विरुद्ध छुं नं खोपयात स्वीकृति बिउगु न्हापांगु देय् बेलायत जूगु दु । बेलायतं अमेरिकी कम्पनी फाइजर व वया जर्मन सहायक कम्पनी बायोएनटेकं दयेकूगु कोरोनाविरुद्धया खोपयात स्वीकृत बिउगु खः । खोपयात स्वीकृत बेलायती नियमक संस्था एमएचआरएया कथं आः थ्व खोप वइगु वालं निसें बिइगु सुरु याःसां जिल ।\r\n                    \r\n                    \r\n                ', '९५ प्रतिशत तकं सुरक्षा बीत सफल धयातःगु थ्व खोप दकलय् अप्वः जोखिमय् लानाच्वंपिंत बीगु सुरु याइगु खँ धाःगु दु। बेलायतं थ्व खोपया ४ करोड मात्रा न्यायेधुंकूगु दु। गुगु निगू करोड मनूतय् निंतिं कुगाः । बेलायतं न्यानातःगु मध्ये छगू करोड खोप तुरुन्त हे उपलब्ध जुइगु व थप च्यागू लाख खोप वइगु वाःया दुने थ्यनीगु खँ धाःगु दु ।', 'फाइजरं विकास याःगु थ्व खोप इतिहासय् हे दकलय् याकनं स्वीकृत कायेत ताःलाःगु खोप नं जूगु दु। खोप दयेकेगु सुरु याःगु झिला दुने हे थ्व खोपं अनुमति कायेत ताःलाःगु खः । गुलिखे खोपतय्त थथे अनुमति कायेगु निंतिं झिदँ तक नं बीगु याः । एनएचएसया प्रमुख कार्यकारी सर साइमन स्टेभेन्सं बेलायतय् स्वास्थ्य सेवाय् देय्या इतिहासया हे दकलय् वृहत खोप कार्यक्रमया तयारी जुयाच्वंगु खँ धयादीगु दु। खोप कार्यक्रमया निंतिं ५० गू अस्पताल तयारी अवस्थाय् हे तयेधुंकूगु दुसा मेगु खोप केन्द्र नं तयार यायेगु सुरु यानाहःगु दु ।', 'फाइजरं विकास याःगु थ्व खोपया परीक्षणया इलय् थुकिं शरीरयात कोरोना भाइरसलिसे ल्वायेगु एन्टिबडी दयेकेत व टि-सेल धाइगु शरीरया रोग प्रतिरोधी क्षमतायात मेगु भाग तयार यायेत अभ्यस्त यायेत ताःलाःगु खनेदुगु खः । थ्व छम्हेसित खोप स्ववाःया अन्तराय् निगू मात्रा बीमाः । अमेरिका, जर्मनी, ब्राजिल, अर्जेन्टिना, दक्षिण अफ्रिका व टर्किइ जूगु परीक्षणय् थ्व खोपया निगूगु मात्रा काःगुया न्हय्न्हु दुने खोप काःपिं मध्ये ९० प्रतिशतयात कोरोना भाइरस संक्रमणपाखें सुरक्षा बिउगु खनेदुगु खः ।', 'फाइजरं थ्व दँया अन्त तकया दुने न्यागू करोड मात्रा खोप आपूर्ति यायेफइगु व सन् २०२१या अन्त तकया दुने छगू अर्ब ३० करोड मात्रा खोप आपूर्ति यायेफइगु खँ धाःगु दु ।']"
अन्तर्राष्ट्रिय,???? ?????? पारू ,श्रीलंकाय् जेलय् झडप जुयाः खुम्हेसिया ज्यान वन,"['एजेन्सी – श्रीलंकाया छगू जेलय् कोरोनाया कारणं दंगा जूबलय् म्होतिं नं खुम्हेसिया ज्यान वंगु दु । माहारा कारागारय् कोरोना संक्रमण न्यना वनेवं बन्दीतय्सं धरौटीइ त्वःतेमाःगु व थप सेवा सुविधा बीमाःगु माग यासें प्रदर्शन याःगु खः । थ्व झ्वलय् बन्दीइ व कारागार सुरक्षाय् खटे जुयाच्वपिं सुरक्षाकर्मी दथुइ जूगु झडपय् लानाः खुम्हेसिया ज्यान वंगु खःसा ५२ म्ह मेपिं घाःपाः जूगु खः ।\r\n                    \r\n                    \r\n                ', 'श्रीलंकाया जेलय् लानाच्वंपिं बन्दीत मध्ये द्वःछिंम्ह मल्याक बन्दीतय्त संक्रमण पुष्टि जुइधुंकूगु दु । श्रीलंकाया थीथी सञ्चारमाध्यमतय् कथं दंगा न्यनेवं सुरक्षाकर्मीतय्सं गोली कयेकूगु खः । स्थानीयवासीतय्सं संचारकर्मीतय्त कारगार दुने तःधंगु मि च्याःगु खनेदुगु खँ नं धाःगु दु । प्रहरी प्रवक्ता अजित रोहनां जेल दुने हुलदंगा जूगु नियन्त्रण यायेत प्रहरीं बल प्रयोग याःगु खँ धाःगु दु । वय्कलं घाःपाः जूपिंत स्थानीय अस्पतालय् भर्ना यानागु खँ नं कनादीगु दु ।  अथेहे जेलया सुरक्षाया निंतिं विशेष तालिमप्राप्त न्यागू कमान्डो टोली परिचालन यानागु खँ नं वय्कलं धयादीगु दु ।', 'अथेहे राजधानी कोलम्बोय् च्वंगु वेलिकाडा जेलया कैदीतय्सं नं जेलया पलिइ गयाः थःपिंत धरौतीइ त्वःतेमाः धकाः नारा थ्वयेकूगु दुसा आगुनाकोलापालास्सा जेलय् नं च्यान्हु न्ह्यवनिसें प्रदर्शन जुयाच्वंगु दु। उमिसं थःपिंत तयातःगु जेल स्वास्थ्य मापदण्ड कथं मदुगु खँ धयाच्वंगु दु । मानवअधिकारवादीतय् कथं श्रीलंकाय् झिद्वः क्षमताया जेलय् २६ हजार तक कैदी तयातःगु दु ।']"
अन्तर्राष्ट्रिय,???? ???????? सप्तमी,कोरोनाया न्हूगु ताजिया भाइरस खनेदयेवं बेलायतयात युरोपय् प्रतिबन्ध,"['एजेन्सी – बेलायतय् कोरोनाया छगू न्हूगु ताजिया भाइरस खनेदयेवं तःगू देशं बेलायत भ्रमण व बेलायतं वइगु उडानय् प्रतिबन्ध तःगु दु। थ्व न्हूगु भाइरस झन याकं संक्रमण जुइगु कथंयागु जूगु व नियन्त्रणं पिहां वनाच्वंगु विवरण सार्वजनिक जुइवं बेलायत भ्रमणय् धमाधम प्रतिबन्ध तयाहःगु खः ।\r\n                    \r\n                    \r\n                ', 'आयरल्यान्ड, जर्मनी, फ्रान्स, इटली, नेदरल्यान्ड व बेल्जियमं बेलायतं वइगु फुक्क कथंया उडान दिकाबीधुंकूगु दु। मेखे फ्रान्सं युरो टनेलपाखें जुइगु रेल सेवा दिकूगु दु। विश्व स्वास्थ्य संगठन (डब्ल्यूएचओं) कोरोनाया थ्व न्हूगु ताजिया भाइरसयात कयाः बेलायतया अधिकारीतलिसे खँ जुयाच्वंगु खँ धाःगु दु। थ्व भाइरस न्हापा स्वयां झन तीव्रगतिं न्यना वनाच्वंगु खँ धाःगु दु । तर थ्व तसकं घातक धाःसा मजूगु तायेकाःगु दु ।', 'बेलायत बाहेक थ्व न्हूगु ताजिया भाइरसया म्यूटेशन अर्थात उत्परिर्वत नेदरल्यान्ड, डेनमार्क व अस्ट्रेलियाय् नं खनेदुगु खँ डब्ल्यूएचओं धाःगु दु। थ्व न्हूगु भाइरसं आः विकास याःगु कारोना भाइरसया खोपय् फरक प्रतिक्रिया क्यंगु नं छुं प्रमाण मलूनिगु खँ धाःगु दु । थ्व भाइरस पनेगु निंतिं बेलायतया लन्दनस्थित दक्षिण पूर्वी भागय् कडा प्रतिबन्ध तःगु दु ।', 'थ्व हे डिसेम्बरया सुरु पाखे छुं नमूना परीक्षण यानास्वःबलय् बेलायतय् थें हे ज्याःगु न्हूगु भाइरस खनेदयेवं डच सरकारं प्रतिबन्ध तःगु खः । थ्व भाइरस नियन्त्रण यायेगु निंतिं सम्भव दुगु फुक्क कथंया कुतः यायेमाःगु खँ डच सरकारं धाःगु दु । बेलायतं वइपिं मनूपाखें न्यना वनेफुगु थ्व भाइरस नियन्त्रण यायेगु निंतिं युरोपेली संघया दुजः देय्त जानाः आवश्यक उपाय नालीगु खँ नं डच सरकारं धाःगु दु । थ्व भाइरस विरुद्ध रणनीति दयेकेत सोमवाः युरोपेलीसंघया राजदूततय् आपतकालीन बैठक जूगु दु ।', 'बेलायती प्रधानमन्त्री बोरिस जोनसनं न्हूगु ताजिया भाइरस पुलांगु भाइरस स्वयां ७० प्रतिशत अप्वः सरे जुइगु कथंयागु जूगु खँ धाःगु दु। बेलायतया प्रमुख मेडिकल अफिसर प्राध्यापक क्रीस ह्विटीं थुकिया विकास क्रमं स्थिति झन खराब यायेफुगु धाःगु दु ।']"
