category,date_published,headline,news_text
नेवाःख्यः,११३८ चिल्लागा नवमी,‘किपुल्चाया धंयाः’ सफू उलेज्या,"['येँ – ऐतिहासिक बस्ती किपुल्चा (किसिपिडी)या अमूर्त संस्कृतियात कयाः तेजमाया महर्जन (निभाः महर्जनं) च्वयादीगु अनुसन्धानमूलक नेपालभाषाया सफू ‘किपुल्चाया धंयाः’ म्हिगः छगू ज्याझ्वःया दथुइ मूपाहाँ संस्कृतिविद् सत्यमोहन जोशी व विशेष पाहाँ चन्द्रागिरी नगरपालिकाया मेयर घनश्याम गिरीं मंकाः कथं उलेज्या यानादिल । ज्याझ्वलय् नेपालभाषा केन्द्रीय विभागया निवर्तमान प्रमुख सहप्राध्यापक नापं समीक्षक तुल्सीलाल सिंह, च्वमि तेजमाया महर्जन, मेयर घनश्याम गिरी, मूपाहाँ सत्यमोहन जोशीपिंसं सफू व किपुल्चाया ऐतिहासिकताया कयाः थःथःगु नुगः खँ तयादीगुखः ।\r\n                    \r\n                    \r\n                ', 'चन्द्रागिरी नगरपालिका वडा नं ५ या वडा नायः कान्छाभाइ महर्जनं लसकुस यानाः न्ह्याःगु उगु ज्याझ्वलय् किपुल्चाया द्वारे हर्कबहादुर महर्जनया सभापतित्वय् जूगु खः अथे हे ज्याझ्वलय् तुल्सी महर्जन, कृष्ण महर्जन, नेपालभाषा केन्द्रीय विभागया प्रमुख सह प्राध्यापक सृजना प्रधान, विभागया शिक्षकपिं डा. तुयुबहादुर महर्जन, जीवनकुमार महर्जन, शरद कसाः, राजितबहादुर श्रेष्ठ, हलिं नेवाः गुथिया शान्तदास श्रेष्ठपिंसं ब्वति कयादीगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा अष्टमी,‘राज्यपाखें उपलब्ध सुविधा नेवाः संचारकःमियागु नं अधिकार खः’,"['येँ – नेवाः पत्रकारिता ख्यलय् न्हूगु लय्पौ पिदंगु दु । नेवाः पत्रकार राष्ट्रिय दबू येँ जिल्लां थौं छगू ज्याझ्वः यासें ‘नेवाः जः’ लय्पौ विमोचन याःगु दु । प्रतिनिधि सभा व प्रदेश सभाया नेवाः सांसद लिसें संचार ख्यलय् सक्रिय वरिष्ठ नेवाः पत्रकारपिंसं मंकाः कथं ‘नेवाः जः’ लय्पौया सानुकाजी विशेषाङ्क विमोचन यानादीगु खः । पत्रकार राष्ट्रिय दबू, येँ जिल्लाया दांभरिं मदुम्ह सानुकाजी महर्जनया दकिलाय् लाकाः सानुकाजी विशेषांक पिथंगु खः ।\r\n                    \r\n                    \r\n                ', 'ज्याझ्वलय् न्ववानादिसें सांसद कृष्णगोपाल श्रेष्ठं राज्यपाखें संचार क्षेत्रय् उपलब्ध सुविधा नेवाः संचारकःमिपिनिगु नं अधिकार खः धयादीगु दु । नेवाः संचारकःमिपिंसं नं राज्यपाखें उपलब्ध स्वास्थ्य लगायतया थीथी सुविधा थःगु अधिकार कथं कायेमाःगु खँ न्ह्यथनादिसें वय्कलं धयादिल, ‘विशेष यानाः नेवाः संचारकःमिपिंसं स्वास्थ्य सम्बन्धि समस्या जुइबलय् राज्यपाखें उपलब्ध सुविधा कायेगुपाखे ध्यान हे मबिउगु खनेदु । व सुविधा धयागु ला नेवाः पत्रकारतय्गु नं अधिकार खः ।’', 'वरिष्ठ पत्रकार पुष्कर माथेमां नेवाः संचार ख्यलय् नेवाः पत्रपत्रिकात पिदनीगु तर निरन्तरता म्हो हे जक खनेदयाच्वंगु सन्दर्भ न्ह्यथनादिसें धयादिल, ‘पत्रकार दबू थेंज्याःगु संगठन विकास जुइधुंकाः आः पिदनाच्वंगु पत्रिका निरन्तर न्ह्याःवनीगु लिसें दिनाच्वंगु पत्रिकात नं हाकनं न्ह्याकेगु वातावरण दयेकेमाः ।’ पत्रकारतय्गु हकहितया सः थ्वयेकेत नीस्वंगु संस्थां नेवाः लय्पौ पिथनेगु ज्या याःगु खँय् पत्रकार दबूया केन्द्रीय नायः श्रीकृष्ण महर्जनं लसता प्वंकादिल । नेवाः जः लय्पौ सानुकाजी विशेषाङ्क पिथनाः छम्ह नेवाः पत्रकारयात अमर दयेकेगु ज्याय् पत्रकार दबू येँ जिल्लां योगदान बिउगु बिचाः वय्कलं प्वंकादिल ।', 'नेवाः जः लय्पौया सम्पादक लिसें पत्रकार दबू येँ जिल्लाया न्वकू बिराजकाजी राजोपाध्यायं संचार क्षेत्रयात राज्यया प्यंगूगु अंग कथं काइगु खँ न्ह्यथँसें देय् संघीयताय् वनेधुंकूगु अवस्थाय् प्रदेश ३ य् नेवाः संचार क्षेत्रया थाय्या विषयय् नेवाः सांसद्पिंसं बिचाः यायेमाःगु खँ न्ह्यथनादिल । नेवाः संचार ख्यःया लिसें नेवाः संचार सम्वद्ध संगठन, नेवाः संचार गृहयात ग्वाहालिया निंतिं पहल यायेत वय्कलं माग यानादीगु खः ।', 'ज्याझ्वलय् लसकुस यासें पत्रकार दबू येँ जिल्लाया छ्याञ्जे प्रजीत शाक्यं मदुम्ह पत्रकार सानुकाजी महर्जनं नेवाः संचार ख्यलय् बिउगु योगदानयात लुमंकुसें नेवाः संचारकःमिपिनिगु ग्वाहालिया नितिं सानुकाजी कल्याण कोष दयेकेधुनागु जानकारी बियादिल । उगु कोषय् ग्वाहालि यायेत नं छ्यान्जे शाक्यं आव्हान यानादिल । थ्वयां लिपा मदुम्ह सानुकाजी महर्जनया लुमन्तिइ मिडिया कप फुटसल यायेगु घोषणा नं शाक्यं यानादिल ।', 'पत्रकार दबू येँ जिल्लाया नायः नातिकाजी महर्जनं तःधंगु संचार गृहपाखें नं नेवाःलगायत जनजाति गतिविधिया समाचार प्रकाशन यायेगुलिइ च्यूताः क्यनेमाःगु खँ धयादिल । नेवाः पत्रकारपिनिगु ग्वाहालि व नेवाः संचार गृहयात धिसिलाका यंकेत थःपिं न्ह्याब्लें क्रियाशील जुयाच्वनेगु प्रतिवद्धता नायः महर्जनं प्वंकादिल ।', '\nज्याझ्वलय् प्रतिनिधि सभा सदस्य जीवनराम श्रेष्ठ, प्रदेश सभा सदस्यपिं बसन्त मानन्धर व राजेश शाक्य, पूर्व राज्यमन्त्री तीर्थराम डंगोल, वरिष्ठ पत्रकार सुरेशकिरण मानन्धर, राजु शाक्य व सुजीव वज्राचार्यपिनिगु उपस्थिति दुगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा दशमी,रामशेखरया बाखं मुना सफू निगू भासं,"['ख्वप – नेपालभाषा कलाकारिता ख्यलय् नांजाःम्ह च्वमि, निर्देशक, कलाकार नापं साहित्यकार रामशेखर नकःमिया बाखं मुना ‘सिमात फफ स्वः’ खस् भासं अनुवाद जुयाः पिहां वःगु दु । रामशेखर ग्वाहालि पुचलं मदुम्ह नकःमिया उगु कृति खस् भासं अनुवाद यानाः ‘बिच्किएका रुखहरू’या नामं पिथंगु खः ।\r\n                    \r\n                    \r\n                ', 'वंगु शनिवाः छगू ज्याझ्वःया दथुइ नेपालभाषा एकेदमिया चान्सलर चित्तरञ्जन नेपालीं नेपालभाषा व खस् निगुलिं भासं दुथ्याकातःगु सफूया पितब्वज्या यानादीगु खः ।', 'ज्याझ्वलय् नवासें चान्सलर नेपालीं रामशेखर नकःमि नेपालभाषाया ख्यलय् छम्ह व्यक्ति मखसे सम्पदा खः धासें वय्कःया उत्कृष्ट बाखंयात अंग्रेजी भासं नं अनुवाद यानाः पिथनेमाःगु विचाः प्वंकादिल ।', 'नेवाः न्ह्यलुवा मल्ल के. सुन्दरं पल्पसा साहित्य पुचलं पीस्वदँ न्ह्यः पिथंगु उगु बाखं आतक नं उलि हे सान्दर्भिक जूगु धासें बाखं सपूmया कथ्य शैली, घटना व पात्रया ल्यज्या, प्रस्तुतिया ल्याखं तसकं उत्कृष्ट व यथार्थवादी बाखं खः धयादिल ।', 'सफू पिथनेत ग्वाहालि यानादीम्ह दाता ओमचरण अमात्यं मंकाः कुतः जूसा जक रामशेखरं ज्वंगु लपुँयात झीसं नं निरन्तरता बिया वने फइ धासें थःपिंसं थौंकन्हय् निर्माण यानाच्वनागु ‘च्वापुफय्’ संकिपा नं रामशेखरया हे नैतिक ग्वाहालिं न्ह्याकागु खः धयादिल ।', 'अथे हे रामशेखरया अतिकं सतीम्ह पासा नांजाःम्ह कलाकार आशाकाजी थकुं भक्तपुर विकास परियोजनाय् रामशेखर व कृष्ण नापितलिसे जानाः ज्या यानागु ईयात कयाः लुमकादिसें आः ख्यालः प्रतिष्टानपाखें रामशेखरयात लुमंकेगु ज्या जुइमाःगु धइगु खँय् बः बियादिल ।', 'सफूयात अनुवाद यानादीपिंपाखें प्रा. गोविन्दमान श्रेष्ठं रामशेखरयात जनस्तरं जक मखसे राज्यस्तरं नं सम्मान यायेमाःगु विचाः तयादीगु खः । ग्वाहालि पुचःया संयोजक नरेन्द्रभक्त हाडाया सभापतित्वय् जूगु ज्याझ्वलय् सहसंयोजक कृष्णभक्त बोडें लसकुस यानादीगु खःसा छ्यांजे कृष्ण प्रजापतिं सुभाय् देछानादीगु खः ।', '\nसफुतिइ दुथ्याःगु बाखंयात केवलप्रसाद कायस्थ, अगिब बनेपाली, ओमचरण अमात्य, महेन्द्रगोपाल कर्माचार्य, धु्रव मधिकर्मि, प्रा. गोबिन्दमान श्रेष्ठ, त्रिरत्न शाक्य व कृष्ण प्रजापतिं भाय् हिलादीगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा अष्टमी,मोडेल स्कुलय् हुलाप्याखं कासा,"['येँ – काठमाडौं मोडेल स्कुलया थीथी तगिमय् ब्वनाच्वंपिं विद्यार्थीतय् दथुइ ‘काठमाडौं मोडेल याकः हुलाप्याखं कासा–२०१८’ जुल । स्कुलय् थीथी तगिमय् ब्वनाच्वंपिं विद्यार्थी दथुइ जुनियर व सिनियर यानाः निगू पुचलय् उगु कासा जूगु खः ।न्हापांगु चरणय् अडिसनं ल्यःपिं झिंच्याम्ह विद्यार्थी दथुइ उगु कासा जूगु खः । कासाय् जुनियरपाखे स्वंगूनिसें न्यागू तगिं तकया झिम्ह विद्यार्थीं ब्वति काःगु खःसा सिनियरपाखे खुगूनिसें गुंगू तगिं तकया च्याम्ह विद्यार्थीं ब्वति काःगु खः । कासाय् जुनियरपाखे दृष्टि महर्जन, आरुषा महर्जन व भूमिका सेढाइँ न्हाप, लिउ व लियांलिउ लाःगु खःसा सिनियरपाखे सिम्रन महर्जन न्हाप, रोशी दर्जी लिउ व रितिशा महर्जन लियांलिउ लाःगु खः । स्कुलया प्रिन्सिपल राजेन्द्र महर्जनया सभापतित्वय् जूगु कासाय उलेज्या वय्कलं हे यानादीगु खः कासाया निर्णायकमण्डलय् सुदन मुनिका व रिना महर्जन च्वनादीगु खः । कासाय् विजयी जूपिं विद्यार्थीपिंत प्रिन्सिपल शील्ड, निर्णाणयमण्डलया दुजःपिंसं दसिपौ व सिरपाः लःल्हानानादीगु खःसा निर्णायकमण्डलया दुजः ग्वाहालि यानादीपिंत प्रिन्सिपलपाखे मतिनाया चिं लःल्हाःगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा दशमी,आशिष्माया इहिपा जुल,"['येँ – लोकंह्वाःगु अभिनेत्री आशिष्मा नकःमिया इहिपा जूगु दु । अमेरिकाय् च्वना वयाच्वंपिं नवीन चन्द्र प्रधान लिसे वय्कःया इहिपा जूगु खः । इहिपा भ्वय् थौं कालिमाति ब्यांक्वेट जुयाच्वंगु दु ।\r\n                    \r\n                    \r\n                ', 'नेपालभाषाया तःगू फिल्मय् म्हितेधुंकूम्ह आशिष्मा थौंकन्हय् खस नेपाली भाय्या फिल्मय् नं व्यस्त जुयाच्वंम्ह खः । आशिष्मां थौंकन्हय् नेपालभाषाया फिल्म ‘लाखे भाजु’ दयेकाच्वंगु दु ।', 'आशिष्माया भाःत नवीन थौंकन्हय् अमेरिकाय् च्वना वयाच्वंम्ह खःसा अन हे चार्टड एकाउन्टेन्ट जुयाच्वनादीम्ह खः । वय्कःया छेँ नेपालय् न्हू वानेश्वरय् खः ।', '\nइहिपा लिपा आशिष्मा नं अमेरिकाय् हे च्वंवनीगु खःला धयागु खँय् वय्कलं न्हापां ‘लाखेभाजु’ फिल्म निं दयेके क्वचायेकेगु व वयां लिपा जक अमेरिका वनेगु बारे बिचाः यायेगु खँ धयादीगु दु ।']"
नेवाःख्यः,११३८ चिल्लाथ्व दशमी,जगतसुन्दर ब्वनेकुथि २८ दँ क्यन,"['येँ – थनया चागलय् च्वंगु नेपालभाषाया न्हापांगु ब्वनकुथि जगतसुन्दर ब्वनेकुथिया नीच्यादँ बुन्हि थीथी ज्याझ्वः यासें हन ।ज्याझ्वलय् थुगु दँय् एसइई बिउपिं ब्वनामिपिं मध्ये नेपालभाषा विषयय् दकलय् अप्वः ल्याः हःपिं मिसापाखें सुजिना तामाङ व मिजं पाखें रितेश श्रेष्ठयात म्हतिं न्याद्वः न्याद्वः तका दां सिरपाः व दसिपौ लःल्हाःगु खः । थ्व सिरपाः दँय्दसं निरन्तर लःल्हायेगु निंतिं मानन्धरया परिवारपाखें अक्षय कोष दयेकेत छगू लख तकाया चेक व प्रौढ शिक्षाया निंतिं न्यय्द्वः तकाया चेक ब्वनाकुथिया नायः लक्ष्मीनास मानन्धरयात लःल्हाःगु खः ।अथे हे ब्वनेकुथिइ नेपालभाषा ब्वंकेगु निंतिं नायः भाजु मानन्धरं नं न्य्द्वः तका चेक लःल्हानादीगु खः ।\r\n                    \r\n                    \r\n                ', 'ज्याझ्वलय् एसइई परीक्षाय् दकलय अप्वः ल्याः हःपिं ब्वनामिपिंत ब्वनेकुथिया शिक्षिका शान्ति मानन्धरया नामय नीस्वनातःगु शान्ति सिरपाः पाखे नं हनेगु ज्या जूगु खः । ब्वनेकुथिया प्रिन्सिपल मय्जु सुनिता मानन्धरं लसकुस यानादीगु ज्याझ्वः ब्वनेकुथिया नायः लक्ष्मीदास मानन्धरया सभापतित्वय् जूगु ज्याझ्वलय् डा. चुन्दा वज्राचार्य, पुलांम्ह प्रिन्सिपल माया मानन्धर, शान्ति सिरपाःया दाता ज्ञानेन्द्र मानन्धर, अक्षकोषया दाता गुह्यश्वरीराज मानन्धरपिंसं ब्वनेकुथिया बारे थःथःगु नुगःखँ प्वंकादीगु खःसा लोककवि राजभाई जकःमिं कविता वाचन यानादीगु खः ।ज्याझ्वलय् २०६७ या एसएलसी ब्याचया पुलांपिं ब्वनामिपाखें ब्वनेकुथियात प्यपाः ह्वाइत बोर्ड नं लःल्हाःगु खः । थ्वहे दथुइ थीथी इलय् थीथी कथं ब्वनेकुथियात ग्वाहालि याःपिंत दसिपौ बियाm हनेगु ज्या नं जूगु खः । ज्याझ्वः लिपा ब्वनेकुथिया ब्वनामिपिंसं साँस्कृतिक ज्याझ्वः न्ह्यब्वःगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा त्रयोदशी ,नेपाल राष्ट्रिय खड्गी समाजया निक्वःगु राष्ट्रिय अधिवेशन,"['येँ – नेपाल राष्ट्रिय खड्गी समाजया निक्वःगु राष्ट्रिय अधिवेशन आः नकतिनि जुल । अधिवेशनया उलेज्या यासें वाङ्मय शताब्दी पुरुष वरिष्ठ संस्कृतिविद् डा. सत्यमोहन जोशीं स्वनिगःया आदिवासी नेवाः समुदाय आदिकालंनिसें समावेशी खः धयादिल । स्वनिगःया सांस्कृतिक गतिविधिइ नेवाः समुदाय दुनेया जातजातिया महत्वपूर्ण भूमिका दु धासें नेवाः समाजय् गबलें नं जातीय भेदभावया अवस्था मदुगु नं दावी यानादिल ।नेपालय् नेवाःया म्हसीका न्ह्यब्वयेगुलिइ खड्गी समुदायया योगदानयात कयाः च्वछायादिसें संस्कृतिविद् जोशीं धयादिल, ‘देय्या थीथी नखःचखः हनेगुनिसें कयाः मनू सित धाःसा सिथं यकेगु इलय नाय्खिं बाजं थानाः मनूया अन्तिम यात्राय् तकं साथ बीपिं धइपिं हे खड्गी समुदाय जूगुलिं थ्व जाति नेपाःया तजिलजिया छगू पर्याय हे खः ।’ज्याझ्वःया विशेष पाहां येँ महानगरपालिकाया उपप्रमुख हरिप्रभा खड्गीं देय् व राष्ट्रया निंतिं पूर्णरुपं समर्पित जुयाः न्ह्याः वनेत समाजया पदाधिकारीपिंत इनाप यानादिल ।\r\n                    \r\n                    \r\n                ', 'हरेक जातजातिं थःथःगु हे बिस्कं तजिलजि, परम्परा व मान्यतायात ल्यंका तयेमाः धासें उकिया निंतिं येँ मनपा नं पूर्णरुपं ग्वाहालि यायेत प्रतिवद्ध दुगु वय्कलं धयादिल ।अधिवेशनया उद्घाटन सत्रय् थीथी ख्यलय् योगदान बियादीपिं खड्गी समाजया च्याम्ह विशिष्ट व्यक्तित्वयात नं हनेज्या याःगु खः । ज्याझ्वलय् वातावरणीय विज्ञान विषयय् न्हाप जुयाः नेपाल विद्याभूषण ‘ख’ कयादीत ताःलाःम्ह आरती खड्गी, नेपाःया दुर्गम हिमाली भेगय् मस्तय्त शिक्षा बीगु ज्याय् योगदान याना वयाच्वनादीम्ह विनोद शाही, विश्व शारीरिक सुगठनय् थीथी पदक त्याकादीत सफल राजेश शाहीयात हंगु खः ।अथे हे नेपाल यातायात व्यवसायी महासंघया न्याक्वःगु महाधिवेशनं केन्द्रीय उपाध्यक्षय् निर्वाचित ऐनकुमार शाही, महासंघया हे ३ नं. प्रदेशया उपप्रमुखय् निर्वाचित जुयादीम्ह त्रिरत्न नेवाः, राजीव गान्धी युनिभर्सिटी अफ हेल्थ साइन्स कर्नाटका बैंगलोरं फिजियोथेरापीइ स्नातक व स्नातकोत्तर तहय् निगू स्वर्ण पदक त्याकादीम्ह रीमा शाही व चार्टर्ड अकाउन्टेन्ट डिग्री प्राप्त यायेत ताःलाःम्ह श्वेता शाहीयात नं हनेज्या याःगु खः ।', 'सम्मानित जुयादीपिं वय्कःपिंत मूपाहां जोशीं हनापौ लःल्हानादीगु खःसा समाजया नायः मानबहादुर खड्गीं दोसल्लां न्ययेकादीगु खः ।अधिवेशनं समाजया न्हूगु ज्यासना पुचःया नं ल्यज्या याःगु खः । मानबहादुर खड्गीया हे अध्यक्षताय् पीछम्हेसिया न्हूगु ज्यासना पुचःया ल्यज्या याःगु खः । ज्याझ्वलय् प्रतिनिधिसभा सदस्य जीवनराम श्रेष्ठ, ३ नं. प्रदेशसभा सदस्य राजेश शाक्य लगायत आपालं जातीय संघसंस्थाया प्रतिनिधिया उपस्थिति दुगु खः । अधिवेशनया उलेज्या स्वयां न्ह्यः थीथी सांस्कृतिक बाजलिसें छगू ¥याली नं पिथंगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा एकादशी,नीलः समाजया हिदान,"['नीलः समाज सेवा संघया ग्वसालय् नं वंगु शनिवाः छगू हिदान ज्याझ्वः जुल । ‘नारी जीवनया सम्मान, सुरक्षा–समर्पण रक्तदान’ धइगु नारा बियाः जूगु ज्याझ्वलय् ५९ म्हेसिनं हिदान याःगु संस्थां जानकारी बिउगु दु ।ज्याझ्वःया मूपाहां प्रदेश नं ३ या सांसद वसन्त मानन्धरं हिदान यानादीपिंत दसिपौ लःल्हानादीगु खः । संस्थाया सकल पदाधिकारीपिंसं नं हिदान यानादीगु उगु ज्याझ्वःयात नीलः बचत तथा ऋण सहकारी संस्थां विशेष ग्वाहालि याःगु खः']"
नेवाःख्यः,११३८ चिल्लागा एकादशी,ज्ञानमाला समितिया पदाधिकारीपिंत लसकुस व भिंतुना देछा,"['येँ – गण महाविहार गणबहाःपाखें नेपाल राष्ट्रिय ज्ञानमाला समितिया न्हू निर्वाचित पदाधिकारीपिंत लसकुस यासें भिंतुना देछायेगु ज्या जुल ।', '\nमहाविहारया प्रमुख भिक्षु शोभित महास्थविरं समितिया न्हूगु ज्यासना पुचःयात भिंतुना बियाबिज्यासें छुं नं ज्या यायेबलय् जोश जाँगरलिसें पलाः पतिकं विचाः यानाः धर्मानुकूल जीवन न्ह्याका वनेत धासें बेहोसी जुयाः मखु, होसय् ज्या सुथां लाके फयेमा धयाबिज्यात । महाविहारया उपासिका इन्द्रकुमारि महर्जनं ज्ञानमालाया महत्वयात थुइकादिसें ज्ञानमाला मात्र भजन जक मखसे थ्व धाथेंया हे ज्ञानया मार्ग खः धयादिल ।', '\nज्याझ्वलय् विशेष पाहांकथं झायादीम्ह समितिया संरक्षक प्रा. सुवर्ण शाक्यं बुद्ध धर्म सकसिगु निंतिं आवश्यक धर्म खः धासें ज्ञानमाला भजन मेमेगु भजन स्वयां फरक विषय खः धयादिल ।\r\n                    \r\n                    \r\n                ', '‘ज्ञानमाला भजनपाखें शीलाचारी जुइगु, आचरण बांलाइगु व बौद्ध शिक्षा बीगु भजन खः’ वय्कलं धयादिल । बौद्ध परियत्ति शिक्षा नियन्त्रक नापं अखिल नेपाल भिक्षु महासंघया कोषाध्यक्ष श्रद्धेय भिक्षु बोधिज्ञान महास्थविरपाखें बुद्धपुजा व पंचशील बियाबिज्याःगु ज्याझ्वलय् सम्मान ग्रहण यासें समितिया नायः रमना श्रेष्ठं थः गण महाविहारय् हे दुहां वयाः बुद्ध धर्मया ख्यलय् पलाः छीगु ह्वःताः चूलाःगु खः धयादिल । ज्याझ्वलय् महाविहारपाखें समितिया न्हूगु ज्यासना पुचःया पदाधिकारी व दुजःपिंत खादां क्वखायेकाः लुमन्तिं चिं लःल्हाःगु खः ।']"
नेवाःख्यः,११३८ चिल्लाथ्व द्वादशी ,दोल्खाय् शंखधरया झ्वाता तयेगु तयारी,"['येँ – दोल्खाय् शंखधर साख्वाःया झ्वाता तयेगु लागिं तयारी शुरु जूगु दु । स्थानीय चरिकोट गुठीया ग्वसालय् अनया भालुखोला धाःगु थासय् थ्व झ्वाता तयेत्यंगु खः ।\r\n                    \r\n                    \r\n                ', 'झ्वाता तयेधुंकाः थ्व थाय्या नां हे ‘शंखधर चोक’ तयेगु धकाः नं सर्वसम्मत निर्णय यायेधुंकूगु दु । अन तयेगु लागिं राष्ट्रिय विभूति शंखधर साख्वाःया झ्वाता शंखधर साख्वाः राष्ट्रिय प्रतिष्ठानं उपलब्ध याकीगु खँ दु । झ्वाता तयाःलि भालुखोलाया उगु लागायात पार्कया रुपय् विकास यायेगु नं ग्वसाः जुयाच्वंगु खँ सीदुगु दु ।']"
नेवाःख्यः,११३८ चिल्लागा एकादशी,शान्तिया कामना यासें देय् आचाःगू,"['येँ – येँ देय्या परम्परागत झिंच्यागू बहाःया वज्राचार्य गुरुजुपिनिगु देय् आचाःगू क्वचाल । वंगु शनिवाः स्वयम्भूइ व आइतवाः येँया हनुमानध्वाखा लाय्कू दुने नासः चुकय् निन्हुयंकं जूगु खः । निन्हयंकंया ज्याझ्वलय् येँय् देय्या झिंच्यागुलिं बहाःया आचाः लुइ धुंकूपिं गुरुजुपिनिगु उपस्थिति दुगु खः । देय् व जनताया शान्तिया कामना यासें शनिवाः न्हापांगुन्हिकुन्हु स्वयम्भू महाचैत्यय् देय् थाय्पापाखें कलस पुजा व राजगुरुजुसहितं पिउथां गुरुजु, पचिहागुरुजु, महागुरुजुपिंसं खुसःदँ न्ह्यःनिसें च्वयाच्वःगु ‘पंचरक्षा’ सपूm नं पाठ यायेगु ज्या जूगु खः । शान्तिपूरय् चर्चा म्येँ हालाः पुजा याये धुंकाः पाःलाःपाखें दान प्रदान याःगु खःसा भुइख्यलय् नं चचा म्येँ हालाः राजगुरुजुं ‘गणचक्र पूजा’ यानाः पाःब्व लःल्हायेगु ज्या जूगु खः ।\r\n                    \r\n                    \r\n                ', 'अथे हे आइतवाः निन्हुया न्हिकुन्हु हनुमानध्वाखा नासःचुकय् वज्रसत्व पुजा यानाः पाःलाःपिंपाखें दान प्रदान लिपा बहनी लोकोत्तर पुजा याःगु खः ।', '\nन्हापा न्हापा देय् आचाःगू स्वयम्भूइ छन्हु जक न्यायेकेगु याना वयाच्वंगुलिइ लाय्कुलिइ वज्रसत्वगुरु बिज्याकाः पुजा यायेत जुजु प्रताप मल्लया उजंकथं छन्हु हनुमानध्वाखा लाय्कुलिइ नं न्यायेकेगु याना वयाच्वंगु खः । अनं लिपा शाहकाल वये धुंकाः थ्व ज्या दिनाच्वंगु खःसा लिपा देशय् गणतन्त्र वये धुंकाः हाकनं लाय्कुलिइ देय् आचाःगू न्यायेकेगुयात निरन्तरता बियाहयाच्वंगु खः ।']"
नेवाःख्यः,११३८ चिल्लागा तृतीया,किपूया अनुसन्धान बारे अन्तक्र्रिया,"['किपू -‘किपूया ऐतिहासिक व सांस्कृतिक सम्पदा अनुसन्धान’ विषयय् म्हिगः नेपालभाषा एकदेमिपाखें छगू प्राज्ञिक अन्तक्र्रिया यात । एकेदमिया चान्सलर चित्तरंजन नेपालीया अध्यक्षताय् जूगु उगु ज्याझ्वलय् अनुसन्धान पुचःया नेतृत्व यानादीम्ह प्रा।डा। टेकबहादुर श्रेष्ठं अनुसन्धानया प्रस्तावना न्ह्यब्वयादीगु खः ।\r\n                    \r\n                    \r\n                ', 'उकियात कयाः एकेदमिया सदस्य सचिव मल्ल के सुन्दर, किपू नपाया मेयर रमेश महर्जन लगायत स्थानीय बुद्धिजीवी, राजनीतिकर्मी आदिपिंसं बिचाः तयादीगु खः । किपू नपाया आर्थिक ग्वाहालि व नेपालभाषा एकेदमिया संयोजनय् किपू बारे थ्व वृहत् अनुसन्धानया ज्या जुइत्यंगु खः ।']"
नेवाःख्यः,११३८ चिल्लाथ्व एकादशी,तिस्तुङय् हलिं नेवाः गुथिया तःमुँज्या,"['येँ – हलिं नेवाः गुथिया गुक्वःगु तःमुँज्यां वंगु शुक्रवाः मकवानपुरया तिस्तुङय् जुल । गुथिया तिस्तुङ कचाया ग्वसालय् उगु तःमुँज्या जूगु खः ।', '\nगुथिया नायः शान्तप्रकाश श्रेष्ठया सभापतित्वय् जूगु तःमुँज्याया उलेज्या थाहा नगरपालिकाया उपप्रमुख खड्गमान गोपालीं सुकुन्दाय् मत च्याकाः यानादीगु खः । तःमुँज्याया उलेज्या न्ह्यः छगू सांस्कृतिक ¥यालीं तिस्तुङ बजाः चाःहिउगु खः । स्थानीय वज्रवाराही शुरु जूगु सांस्कृतिक ¥याली सरस्वति बजारय् थ्यंकाः क्वचाःगु खः ।तःमुँज्याय् गुथिया न्यय्छगू कचा व थीथी कवःया प्रतिनिधिपिनिगु सहभागिता दुगु खः ।\r\n                    \r\n                    \r\n                ', 'तःमुँज्याया उलेज्या यासें उपप्रमुख गोपालीं सकलें नेवाःत छप्पँ छधी जुयाः न्ह्याः वनेमाःगु खँय् बः बियादिसें गुथिया ज्याय् फूचाःकथंया ग्वाहालि यायेगु बचं बियादिल । गुथिया नायःलिसें ज्याझ्वःया सभापति श्रेष्ठं गुथि न्यायेकेगु व भ्वय् नयेगु बानीं नेवाःत स्यन धइगु खँ गलत जूगु धासें गुथि व भ्वजं नेवाःतय्त छप्पँ यायेत तिबः बियाच्वंगु विचाः तयादिल । उलेज्या लिपा बन्द सत्रय् गुथिया मूछ्यांजे रिजु श्रेष्ठं प्रगति प्रतिवेदन न्ह्यब्वयादीगु खःसा दांभरिं परशुराम श्रेष्ठं आर्थिक प्रतिवेदन न्ह्यब्वयादीगु खः । गुथिया तिस्तुङ कचाया नायः विनोद महर्जनं लसकुस यानादीगु ज्याझ्वलय् नेवाः गुथि तिस्तुङया नायः हरिगोपाल श्रेष्ठं सुभाय् देछानादीगु खः ।']"
